species,model,dataset,threshold,scaling_factor,season_start,season_end,mean_in_season,mean_out_season,ratio_mean,kendall_corr
Taxus,2025-Omega-1,Basel,"0,85","3,2777",03.02.2024,18.03.2024,"110,2732","4,2172","0,0382","0,6961"
Taxus,2025-Omega-1,Basel,"0,9","3,3575",03.02.2024,18.03.2024,"107,3092","3,8384","0,0358","0,698"
Taxus,2025-Omega-1,Basel,"0,91","3,3787",03.02.2024,18.03.2024,"106,5675","3,7411","0,0351","0,6995"
Taxus,2025-Omega-1,Basel,"0,92","3,4027",03.02.2024,18.03.2024,"105,7261","3,6489","0,0345","0,6996"
Taxus,2025-Omega-1,Basel,"0,93","3,4306",03.02.2024,18.03.2024,"104,7523","3,5491","0,0339","0,7005"
Taxus,2025-Omega-1,Basel,"0,94","3,4623",03.02.2024,18.03.2024,"103,6675","3,4266","0,0331","0,7015"
Taxus,2025-Omega-1,Basel,"0,95","3,5007",03.02.2024,18.03.2024,"102,3935","3,2985","0,0322","0,7015"
Taxus,2025-Omega-1,Basel,"0,96","3,5496",03.02.2024,18.03.2024,"100,8472","3,1484","0,0312","0,7037"
Taxus,2025-Omega-1,Basel,"0,97","3,616",03.02.2024,18.03.2024,"98,7993","2,9555","0,0299","0,7045"
Taxus,2025-Omega-1,Basel,"0,98","3,7163",03.02.2024,18.03.2024,"95,9162","2,7091","0,0282","0,7053"
Taxus,2025-Omega-1,Basel,"0,99","3,9005",03.02.2024,18.03.2024,"91,0578","2,344","0,0257","0,7032"
Taxus,2025-Omega-1,Basel,"0,999","4,7324",03.02.2024,18.03.2024,"74,3954","1,4227","0,0191","0,7042"
Taxus,2025-Omega-1,Basel,"0,9999","6,1115",03.02.2024,18.03.2024,"57,5043","0,8552","0,0149","0,7042"
Taxus,2025-Omega-1,Basel,1,"8,618",03.02.2024,18.03.2024,"40,8506","0,4877","0,0119","0,7068"
Taxus,2025-Omega-1,Basel,1,"13,8541",03.02.2024,18.03.2024,"25,4942","0,2435","0,0096","0,7092"
Taxus,2025-Omega-1,Basel,1,"22,6449",03.02.2024,18.03.2024,"15,6488","0,1341","0,0086","0,7067"
Alnus,2025-Omega-1,Luzern,0,"8,0112",07.02.2024,02.03.2024,"7,2063","0,4048","0,0562","0,5744"
Alnus,2025-Omega-1,Luzern,"0,2","8,0112",07.02.2024,02.03.2024,"7,2063","0,4048","0,0562","0,5744"
Alnus,2025-Omega-1,Luzern,"0,4","8,0343",07.02.2024,02.03.2024,"7,1764","0,3992","0,0556","0,5756"
Alnus,2025-Omega-1,Luzern,"0,6","8,6013",07.02.2024,02.03.2024,"6,6493","0,3454","0,0519","0,5836"
Alnus,2025-Omega-1,Luzern,"0,75","9,5577",07.02.2024,02.03.2024,"5,9674","0,2865","0,048","0,5891"
Alnus,2025-Omega-1,Luzern,"0,8","10,0106",07.02.2024,02.03.2024,"5,6847","0,2633","0,0463","0,5991"
Alnus,2025-Omega-1,Luzern,"0,85","10,5739",07.02.2024,02.03.2024,"5,3743","0,2377","0,0442","0,5967"
Alnus,2025-Omega-1,Luzern,"0,9","11,4429",07.02.2024,02.03.2024,"4,9639","0,2078","0,0419","0,6134"
Alnus,2025-Omega-1,Luzern,"0,91","11,66",07.02.2024,02.03.2024,"4,8646","0,2014","0,0414","0,6101"
Alnus,2025-Omega-1,Luzern,"0,92","11,9378",07.02.2024,02.03.2024,"4,7507","0,1938","0,0408","0,6088"
Alnus,2025-Omega-1,Luzern,"0,93","12,2023",07.02.2024,02.03.2024,"4,6361","0,187","0,0403","0,6049"
Alnus,2025-Omega-1,Luzern,"0,94","12,5268",07.02.2024,02.03.2024,"4,5035","0,1792","0,0398","0,6042"
Alnus,2025-Omega-1,Luzern,"0,95","12,994",07.02.2024,02.03.2024,"4,3472","0,1716","0,0395","0,6074"
Alnus,2025-Omega-1,Luzern,"0,96","13,5606",07.02.2024,02.03.2024,"4,157","0,1612","0,0388","0,6092"
Alnus,2025-Omega-1,Luzern,"0,97","14,299",07.02.2024,02.03.2024,"3,9375","0,1477","0,0375","0,6061"
Alnus,2025-Omega-1,Luzern,"0,98","15,3836",07.02.2024,02.03.2024,"3,6493","0,1301","0,0356","0,6193"
Alnus,2025-Omega-1,Luzern,"0,99","17,698",07.02.2024,02.03.2024,"3,1688","0,104","0,0328","0,6346"
Alnus,2025-Omega-1,Luzern,"0,999","29,3833",07.02.2024,02.03.2024,"1,9076","0,0525","0,0275","0,6318"
Alnus,2025-Omega-1,Luzern,"0,9999","53,2341",07.02.2024,02.03.2024,"1,0417","0,0249","0,0239","0,6526"
Alnus,2025-Omega-1,Luzern,1,"116,8413",07.02.2024,02.03.2024,"0,4729","0,0094","0,0199","0,704"
Alnus,2025-Omega-1,Luzern,1,"302,126",07.02.2024,02.03.2024,"0,1826","0,0034","0,0187","0,5823"
Alnus,2025-Omega-1,Luzern,1,"612,5521",07.02.2024,02.03.2024,"0,0812","0,0011","0,014","0,5427"
Betula,2025-Omega-1,Luzern,0,"27,3812",25.03.2024,19.04.2024,"10,7035","0,2399","0,0224","0,6056"
Betula,2025-Omega-1,Luzern,"0,2","27,3812",25.03.2024,19.04.2024,"10,7035","0,2399","0,0224","0,6056"
Betula,2025-Omega-1,Luzern,"0,4","27,6523",25.03.2024,19.04.2024,"10,602","0,2353","0,0222","0,6021"
Betula,2025-Omega-1,Luzern,"0,6","30,672",25.03.2024,19.04.2024,"9,5316","0,1913","0,0201","0,6106"
Betula,2025-Omega-1,Luzern,"0,75","34,6845",25.03.2024,19.04.2024,"8,4158","0,1558","0,0185","0,624"
Betula,2025-Omega-1,Luzern,"0,8","36,4813",25.03.2024,19.04.2024,"7,989","0,1442","0,018","0,6227"
Betula,2025-Omega-1,Luzern,"0,85","38,7336",25.03.2024,19.04.2024,"7,5129","0,1307","0,0174","0,6321"
Betula,2025-Omega-1,Luzern,"0,9","42,0876",25.03.2024,19.04.2024,"6,8858","0,1116","0,0162","0,6386"
Betula,2025-Omega-1,Luzern,"0,91","42,9584",25.03.2024,19.04.2024,"6,7409","0,108","0,016","0,636"
Betula,2025-Omega-1,Luzern,"0,92","43,9534",25.03.2024,19.04.2024,"6,5786","0,1037","0,0158","0,6374"
Betula,2025-Omega-1,Luzern,"0,93","45,1989",25.03.2024,19.04.2024,"6,3996","0,0984","0,0154","0,6401"
Betula,2025-Omega-1,Luzern,"0,94","46,4972",25.03.2024,19.04.2024,"6,2173","0,0919","0,0148","0,645"
Betula,2025-Omega-1,Luzern,"0,95","48,0663",25.03.2024,19.04.2024,"6,0016","0,0873","0,0146","0,6384"
Betula,2025-Omega-1,Luzern,"0,96","50,2479",25.03.2024,19.04.2024,"5,7325","0,0812","0,0142","0,6325"
Betula,2025-Omega-1,Luzern,"0,97","53,2629",25.03.2024,19.04.2024,"5,4065","0,0756","0,014","0,6342"
Betula,2025-Omega-1,Luzern,"0,98","57,4177",25.03.2024,19.04.2024,"4,9738","0,0684","0,0138","0,6272"
Betula,2025-Omega-1,Luzern,"0,99","65,4596",25.03.2024,19.04.2024,"4,346","0,0555","0,0128","0,6338"
Betula,2025-Omega-1,Luzern,"0,999","109,2475",25.03.2024,19.04.2024,"2,6011","0,0266","0,0102","0,6587"
Betula,2025-Omega-1,Luzern,"0,9999","191,0584",25.03.2024,19.04.2024,"1,4752","0,0118","0,008","0,6489"
Betula,2025-Omega-1,Luzern,1,"372,7057",25.03.2024,19.04.2024,"0,7439","0,0046","0,0062","0,6574"
Betula,2025-Omega-1,Luzern,1,"808,9691",25.03.2024,19.04.2024,"0,3252","0,0017","0,0053","0,6664"
Betula,2025-Omega-1,Luzern,1,1000,25.03.2024,19.04.2024,"0,1636","0,0011","0,007","0,6128"
Corylus,2025-Omega-1,Luzern,0,"21,2312",21.01.2024,24.02.2024,"3,8526","0,6047","0,157","0,5391"
Corylus,2025-Omega-1,Luzern,"0,2","21,2312",21.01.2024,24.02.2024,"3,8526","0,6047","0,157","0,5391"
Corylus,2025-Omega-1,Luzern,"0,4","21,4525",21.01.2024,24.02.2024,"3,809","0,5928","0,1556","0,541"
Corylus,2025-Omega-1,Luzern,"0,6","23,9587",21.01.2024,24.02.2024,"3,3844","0,4971","0,1469","0,5564"
Corylus,2025-Omega-1,Luzern,"0,75","27,4674",21.01.2024,24.02.2024,"2,9388","0,4058","0,1381","0,5559"
Corylus,2025-Omega-1,Luzern,"0,8","29,1766",21.01.2024,24.02.2024,"2,7568","0,3691","0,1339","0,5589"
Corylus,2025-Omega-1,Luzern,"0,85","31,1642",21.01.2024,24.02.2024,"2,5628","0,332","0,1296","0,5622"
Corylus,2025-Omega-1,Luzern,"0,9","34,1307",21.01.2024,24.02.2024,"2,3262","0,2884","0,124","0,5747"
Corylus,2025-Omega-1,Luzern,"0,91","35,0933",21.01.2024,24.02.2024,"2,2657","0,2772","0,1223","0,5785"
Corylus,2025-Omega-1,Luzern,"0,92","36,171",21.01.2024,24.02.2024,"2,1968","0,2665","0,1213","0,5818"
Corylus,2025-Omega-1,Luzern,"0,93","37,3963",21.01.2024,24.02.2024,"2,1283","0,254","0,1193","0,5823"
Corylus,2025-Omega-1,Luzern,"0,94","38,789",21.01.2024,24.02.2024,"2,046","0,2414","0,118","0,5811"
Corylus,2025-Omega-1,Luzern,"0,95","40,657",21.01.2024,24.02.2024,"1,9537","0,2272","0,1163","0,5844"
Corylus,2025-Omega-1,Luzern,"0,96","42,9466",21.01.2024,24.02.2024,"1,8456","0,2137","0,1158","0,5869"
Corylus,2025-Omega-1,Luzern,"0,97","46,0199",21.01.2024,24.02.2024,"1,7156","0,196","0,1142","0,5929"
Corylus,2025-Omega-1,Luzern,"0,98","52,1889",21.01.2024,24.02.2024,"1,5138","0,1707","0,1128","0,5982"
Corylus,2025-Omega-1,Luzern,"0,99","63,5677",21.01.2024,24.02.2024,"1,2355","0,13","0,1052","0,6098"
Corylus,2025-Omega-1,Luzern,"0,999","126,566",21.01.2024,24.02.2024,"0,5688","0,0508","0,0893","0,624"
Corylus,2025-Omega-1,Luzern,"0,9999","314,8317",21.01.2024,24.02.2024,"0,2158","0,0191","0,0885","0,6161"
Corylus,2025-Omega-1,Luzern,1,1000,21.01.2024,24.02.2024,"0,059","0,0057","0,0972","0,5022"
Corylus,2025-Omega-1,Luzern,1,1000,21.01.2024,24.02.2024,"0,0109","0,0012","0,1136","0,3063"
Corylus,2025-Omega-1,Luzern,1,1000,21.01.2024,24.02.2024,"0,004","0,0006","0,1563","0,1699"
Cupressaceae,2025-Omega-1,Luzern,0,"1,0491",15.02.2024,08.03.2024,"7,8283","7,6507","0,9773","0,4427"
Cupressaceae,2025-Omega-1,Luzern,"0,2","1,0491",15.02.2024,08.03.2024,"7,8283","7,6507","0,9773","0,4427"
Cupressaceae,2025-Omega-1,Luzern,"0,4","1,0571",15.02.2024,08.03.2024,"7,7752","7,6157","0,9795","0,4416"
Cupressaceae,2025-Omega-1,Luzern,"0,6","1,1568",15.02.2024,08.03.2024,"7,1197","7,1449","1,0035","0,4424"
Cupressaceae,2025-Omega-1,Luzern,"0,75","1,2891",15.02.2024,08.03.2024,"6,3482","6,5614","1,0336","0,4414"
Cupressaceae,2025-Omega-1,Luzern,"0,8","1,3421",15.02.2024,08.03.2024,"6,0577","6,3322","1,0453","0,4403"
Cupressaceae,2025-Omega-1,Luzern,"0,85","1,4055",15.02.2024,08.03.2024,"5,7109","6,0761","1,064","0,4366"
Cupressaceae,2025-Omega-1,Luzern,"0,9","1,5121",15.02.2024,08.03.2024,"5,2618","5,7197","1,087","0,438"
Cupressaceae,2025-Omega-1,Luzern,"0,91","1,5342",15.02.2024,08.03.2024,"5,1695","5,6343","1,0899","0,4381"
Cupressaceae,2025-Omega-1,Luzern,"0,92","1,5641",15.02.2024,08.03.2024,"5,0589","5,5344","1,094","0,4378"
Cupressaceae,2025-Omega-1,Luzern,"0,93","1,6006",15.02.2024,08.03.2024,"4,9318","5,4302","1,1011","0,4373"
Cupressaceae,2025-Omega-1,Luzern,"0,94","1,6455",15.02.2024,08.03.2024,"4,7936","5,3172","1,1092","0,4389"
Cupressaceae,2025-Omega-1,Luzern,"0,95","1,6817",15.02.2024,08.03.2024,"4,648","5,1856","1,1157","0,4362"
Cupressaceae,2025-Omega-1,Luzern,"0,96","1,7417",15.02.2024,08.03.2024,"4,481","5,025","1,1214","0,4331"
Cupressaceae,2025-Omega-1,Luzern,"0,97","1,8172",15.02.2024,08.03.2024,"4,2776","4,8354","1,1304","0,432"
Cupressaceae,2025-Omega-1,Luzern,"0,98","1,9214",15.02.2024,08.03.2024,"4,0183","4,5564","1,1339","0,4369"
Cupressaceae,2025-Omega-1,Luzern,"0,99","2,1215",15.02.2024,08.03.2024,"3,5423","4,1282","1,1654","0,4375"
Cupressaceae,2025-Omega-1,Luzern,"0,999","2,8947",15.02.2024,08.03.2024,"2,3057","2,8773","1,2479","0,4259"
Cupressaceae,2025-Omega-1,Luzern,"0,9999","3,8478",15.02.2024,08.03.2024,"1,4764","1,8896","1,2799","0,4281"
Cupressaceae,2025-Omega-1,Luzern,1,"5,2716",15.02.2024,08.03.2024,"0,8724","1,1519","1,3204","0,4166"
Cupressaceae,2025-Omega-1,Luzern,1,"6,8884",15.02.2024,08.03.2024,"0,4945","0,6429","1,3001","0,4338"
Cupressaceae,2025-Omega-1,Luzern,1,"8,619",15.02.2024,08.03.2024,"0,2838","0,3852","1,3571","0,4023"
Fagus,2025-Omega-1,Luzern,0,"0,5296",06.04.2024,16.05.2024,"10,8944","2,6349","0,2419","0,288"
Fagus,2025-Omega-1,Luzern,"0,2","0,5296",06.04.2024,16.05.2024,"10,8944","2,6349","0,2419","0,288"
Fagus,2025-Omega-1,Luzern,"0,4","0,5337",06.04.2024,16.05.2024,"10,8051","2,6064","0,2412","0,2891"
Fagus,2025-Omega-1,Luzern,"0,6","0,6025",06.04.2024,16.05.2024,"9,7544","2,285","0,2343","0,3011"
Fagus,2025-Omega-1,Luzern,"0,75","0,7029",06.04.2024,16.05.2024,"8,5831","1,9353","0,2255","0,3145"
Fagus,2025-Omega-1,Luzern,"0,8","0,747",06.04.2024,16.05.2024,"8,1318","1,7954","0,2208","0,3178"
Fagus,2025-Omega-1,Luzern,"0,85","0,8126",06.04.2024,16.05.2024,"7,5927","1,64","0,216","0,3248"
Fagus,2025-Omega-1,Luzern,"0,9","0,9162",06.04.2024,16.05.2024,"6,9059","1,4513","0,2102","0,3353"
Fagus,2025-Omega-1,Luzern,"0,91","0,9451",06.04.2024,16.05.2024,"6,7398","1,4061","0,2086","0,3364"
Fagus,2025-Omega-1,Luzern,"0,92","0,9797",06.04.2024,16.05.2024,"6,5412","1,3516","0,2066","0,3388"
Fagus,2025-Omega-1,Luzern,"0,93","1,0159",06.04.2024,16.05.2024,"6,3431","1,2898","0,2033","0,3406"
Fagus,2025-Omega-1,Luzern,"0,94","1,0581",06.04.2024,16.05.2024,"6,1444","1,2327","0,2006","0,343"
Fagus,2025-Omega-1,Luzern,"0,95","1,1085",06.04.2024,16.05.2024,"5,9204","1,1711","0,1978","0,3476"
Fagus,2025-Omega-1,Luzern,"0,96","1,1849",06.04.2024,16.05.2024,"5,6189","1,0902","0,194","0,3569"
Fagus,2025-Omega-1,Luzern,"0,97","1,2794",06.04.2024,16.05.2024,"5,2737","0,9948","0,1886","0,3654"
Fagus,2025-Omega-1,Luzern,"0,98","1,4338",06.04.2024,16.05.2024,"4,8046","0,8753","0,1822","0,3772"
Fagus,2025-Omega-1,Luzern,"0,99","1,7605",06.04.2024,16.05.2024,"4,0631","0,6962","0,1714","0,39"
Fagus,2025-Omega-1,Luzern,"0,999","3,4441",06.04.2024,16.05.2024,"2,3202","0,294","0,1267","0,4511"
Fagus,2025-Omega-1,Luzern,"0,9999","6,4975",06.04.2024,16.05.2024,"1,3221","0,1138","0,0861","0,53"
Fagus,2025-Omega-1,Luzern,1,"10,3884",06.04.2024,16.05.2024,"0,8279","0,0373","0,0451","0,5974"
Fagus,2025-Omega-1,Luzern,1,"15,1565",06.04.2024,16.05.2024,"0,5708","0,0152","0,0267","0,6651"
Fagus,2025-Omega-1,Luzern,1,"19,0802",06.04.2024,16.05.2024,"0,4493","0,0069","0,0153","0,7346"
Fraxinus,2025-Omega-1,Luzern,0,"1,0677",22.03.2024,12.04.2024,"70,3413","13,8633","0,1971","0,435"
Fraxinus,2025-Omega-1,Luzern,"0,2","1,0677",22.03.2024,12.04.2024,"70,3413","13,8633","0,1971","0,435"
Fraxinus,2025-Omega-1,Luzern,"0,4","1,0713",22.03.2024,12.04.2024,"70,1362","13,8038","0,1968","0,4358"
Fraxinus,2025-Omega-1,Luzern,"0,6","1,124",22.03.2024,12.04.2024,"67,1087","12,8717","0,1918","0,4396"
Fraxinus,2025-Omega-1,Luzern,"0,75","1,193",22.03.2024,12.04.2024,"63,3992","11,7371","0,1851","0,443"
Fraxinus,2025-Omega-1,Luzern,"0,8","1,2224",22.03.2024,12.04.2024,"61,9163","11,2632","0,1819","0,4462"
Fraxinus,2025-Omega-1,Luzern,"0,85","1,2595",22.03.2024,12.04.2024,"60,2085","10,7241","0,1781","0,4501"
Fraxinus,2025-Omega-1,Luzern,"0,9","1,3114",22.03.2024,12.04.2024,"57,912","10,0053","0,1728","0,4513"
Fraxinus,2025-Omega-1,Luzern,"0,91","1,325",22.03.2024,12.04.2024,"57,3344","9,8456","0,1717","0,4508"
Fraxinus,2025-Omega-1,Luzern,"0,92","1,3404",22.03.2024,12.04.2024,"56,7035","9,655","0,1703","0,4517"
Fraxinus,2025-Omega-1,Luzern,"0,93","1,3571",22.03.2024,12.04.2024,"56,0215","9,4444","0,1686","0,4523"
Fraxinus,2025-Omega-1,Luzern,"0,94","1,3768",22.03.2024,12.04.2024,"55,2411","9,1959","0,1665","0,4524"
Fraxinus,2025-Omega-1,Luzern,"0,95","1,4",22.03.2024,12.04.2024,"54,3493","8,9221","0,1642","0,4545"
Fraxinus,2025-Omega-1,Luzern,"0,96","1,4279",22.03.2024,12.04.2024,"53,2681","8,6015","0,1615","0,4544"
Fraxinus,2025-Omega-1,Luzern,"0,97","1,4646",22.03.2024,12.04.2024,"51,9492","8,2139","0,1581","0,4574"
Fraxinus,2025-Omega-1,Luzern,"0,98","1,517",22.03.2024,12.04.2024,"50,1586","7,6847","0,1532","0,4594"
Fraxinus,2025-Omega-1,Luzern,"0,99","1,6125",22.03.2024,12.04.2024,"47,2371","6,8482","0,145","0,464"
Fraxinus,2025-Omega-1,Luzern,"0,999","1,9617",22.03.2024,12.04.2024,"38,7979","4,5331","0,1168","0,4829"
Fraxinus,2025-Omega-1,Luzern,"0,9999","2,3852",22.03.2024,12.04.2024,"31,8673","2,9091","0,0913","0,495"
Fraxinus,2025-Omega-1,Luzern,1,"2,9093",22.03.2024,12.04.2024,"26,2727","1,8177","0,0692","0,5089"
Fraxinus,2025-Omega-1,Luzern,1,"3,5917",22.03.2024,12.04.2024,"21,5077","1,0953","0,0509","0,5261"
Fraxinus,2025-Omega-1,Luzern,1,"4,2588",22.03.2024,12.04.2024,"18,28","0,7396","0,0405","0,5354"
Pinaceae,2025-Omega-1,Luzern,0,"5,2965",06.04.2024,22.04.2024,"11,4351","2,8752","0,2514","0,715"
Pinaceae,2025-Omega-1,Luzern,"0,2","5,2965",06.04.2024,22.04.2024,"11,4351","2,8752","0,2514","0,715"
Pinaceae,2025-Omega-1,Luzern,"0,4","5,302",06.04.2024,22.04.2024,"11,4147","2,87","0,2514","0,7168"
Pinaceae,2025-Omega-1,Luzern,"0,6","5,3336",06.04.2024,22.04.2024,"11,2983","2,8008","0,2479","0,7243"
Pinaceae,2025-Omega-1,Luzern,"0,75","5,3795",06.04.2024,22.04.2024,"11,1604","2,7248","0,2441","0,7333"
Pinaceae,2025-Omega-1,Luzern,"0,8","5,3994",06.04.2024,22.04.2024,"11,1012","2,6956","0,2428","0,7351"
Pinaceae,2025-Omega-1,Luzern,"0,85","5,414",06.04.2024,22.04.2024,"11,0562","2,6583","0,2404","0,7356"
Pinaceae,2025-Omega-1,Luzern,"0,9","5,439",06.04.2024,22.04.2024,"10,9817","2,6124","0,2379","0,738"
Pinaceae,2025-Omega-1,Luzern,"0,91","5,4436",06.04.2024,22.04.2024,"10,9725","2,6006","0,237","0,7391"
Pinaceae,2025-Omega-1,Luzern,"0,92","5,4487",06.04.2024,22.04.2024,"10,9582","2,5893","0,2363","0,7391"
Pinaceae,2025-Omega-1,Luzern,"0,93","5,4515",06.04.2024,22.04.2024,"10,9449","2,5759","0,2354","0,7408"
Pinaceae,2025-Omega-1,Luzern,"0,94","5,4584",06.04.2024,22.04.2024,"10,9296","2,5592","0,2342","0,742"
Pinaceae,2025-Omega-1,Luzern,"0,95","5,4671",06.04.2024,22.04.2024,"10,9","2,5421","0,2332","0,7432"
Pinaceae,2025-Omega-1,Luzern,"0,96","5,4764",06.04.2024,22.04.2024,"10,8785","2,5217","0,2318","0,7436"
Pinaceae,2025-Omega-1,Luzern,"0,97","5,4877",06.04.2024,22.04.2024,"10,8499","2,4935","0,2298","0,7466"
Pinaceae,2025-Omega-1,Luzern,"0,98","5,4956",06.04.2024,22.04.2024,"10,8173","2,4592","0,2273","0,7469"
Pinaceae,2025-Omega-1,Luzern,"0,99","5,5103",06.04.2024,22.04.2024,"10,755","2,4027","0,2234","0,7478"
Pinaceae,2025-Omega-1,Luzern,"0,999","5,5475",06.04.2024,22.04.2024,"10,6385","2,2275","0,2094","0,7477"
Pinaceae,2025-Omega-1,Luzern,"0,9999","5,5758",06.04.2024,22.04.2024,"10,5466","2,0742","0,1967","0,756"
Pinaceae,2025-Omega-1,Luzern,1,"5,5917",06.04.2024,22.04.2024,"10,4935","1,908","0,1818","0,7664"
Pinaceae,2025-Omega-1,Luzern,1,"5,6151",06.04.2024,22.04.2024,"10,4363","1,7184","0,1647","0,7755"
Pinaceae,2025-Omega-1,Luzern,1,"5,6305",06.04.2024,22.04.2024,"10,3945","1,5625","0,1503","0,7869"
Platanus,2025-Omega-1,Luzern,0,"4,2635",06.04.2024,18.04.2024,"8,2427","0,6979","0,0847","0,3444"
Platanus,2025-Omega-1,Luzern,"0,2","4,2635",06.04.2024,18.04.2024,"8,2427","0,6979","0,0847","0,3444"
Platanus,2025-Omega-1,Luzern,"0,4","4,2897",06.04.2024,18.04.2024,"8,1946","0,6901","0,0842","0,3434"
Platanus,2025-Omega-1,Luzern,"0,6","4,5356",06.04.2024,18.04.2024,"7,6937","0,6012","0,0781","0,341"
Platanus,2025-Omega-1,Luzern,"0,75","4,8776",06.04.2024,18.04.2024,"7,1381","0,5051","0,0708","0,3493"
Platanus,2025-Omega-1,Luzern,"0,8","5,029",06.04.2024,18.04.2024,"6,9311","0,4764","0,0687","0,3551"
Platanus,2025-Omega-1,Luzern,"0,85","5,2166",06.04.2024,18.04.2024,"6,6787","0,4322","0,0647","0,3612"
Platanus,2025-Omega-1,Luzern,"0,9","5,4843",06.04.2024,18.04.2024,"6,3329","0,3767","0,0595","0,3657"
Platanus,2025-Omega-1,Luzern,"0,91","5,527",06.04.2024,18.04.2024,"6,2567","0,3658","0,0585","0,3664"
Platanus,2025-Omega-1,Luzern,"0,92","5,6081",06.04.2024,18.04.2024,"6,1699","0,356","0,0577","0,3611"
Platanus,2025-Omega-1,Luzern,"0,93","5,7001",06.04.2024,18.04.2024,"6,0698","0,3464","0,0571","0,3643"
Platanus,2025-Omega-1,Luzern,"0,94","5,7978",06.04.2024,18.04.2024,"5,9576","0,3315","0,0557","0,3532"
Platanus,2025-Omega-1,Luzern,"0,95","5,8981",06.04.2024,18.04.2024,"5,8534","0,3208","0,0548","0,354"
Platanus,2025-Omega-1,Luzern,"0,96","6,0378",06.04.2024,18.04.2024,"5,7025","0,3031","0,0532","0,3621"
Platanus,2025-Omega-1,Luzern,"0,97","6,2084",06.04.2024,18.04.2024,"5,5249","0,2713","0,0491","0,3641"
Platanus,2025-Omega-1,Luzern,"0,98","6,4302",06.04.2024,18.04.2024,"5,3192","0,2488","0,0468","0,3689"
Platanus,2025-Omega-1,Luzern,"0,99","6,835",06.04.2024,18.04.2024,"4,9426","0,2198","0,0445","0,3777"
Platanus,2025-Omega-1,Luzern,"0,999","8,5617",06.04.2024,18.04.2024,"3,8208","0,1258","0,0329","0,4194"
Platanus,2025-Omega-1,Luzern,"0,9999","11,1634",06.04.2024,18.04.2024,"2,8619","0,0682","0,0238","0,4457"
Platanus,2025-Omega-1,Luzern,1,"14,814",06.04.2024,18.04.2024,"2,0726","0,035","0,0169","0,505"
Platanus,2025-Omega-1,Luzern,1,"21,769",06.04.2024,18.04.2024,"1,3889","0,0175","0,0126","0,5339"
Platanus,2025-Omega-1,Luzern,1,"31,1426",06.04.2024,18.04.2024,"0,9482","0,0086","0,009","0,5565"
Poaceae,2025-Omega-1,Luzern,0,"5,0624",05.04.2024,10.06.2024,"12,9481","5,7186","0,4417","0,4634"
Poaceae,2025-Omega-1,Luzern,"0,2","5,0624",05.04.2024,10.06.2024,"12,9481","5,7186","0,4417","0,4634"
Poaceae,2025-Omega-1,Luzern,"0,4","5,0728",05.04.2024,10.06.2024,"12,9286","5,707","0,4414","0,4637"
Poaceae,2025-Omega-1,Luzern,"0,6","5,2293",05.04.2024,10.06.2024,"12,6069","5,4829","0,4349","0,47"
Poaceae,2025-Omega-1,Luzern,"0,75","5,4274",05.04.2024,10.06.2024,"12,2198","5,1854","0,4243","0,4799"
Poaceae,2025-Omega-1,Luzern,"0,8","5,5092",05.04.2024,10.06.2024,"12,0619","5,0751","0,4208","0,4811"
Poaceae,2025-Omega-1,Luzern,"0,85","5,6016",05.04.2024,10.06.2024,"11,8842","4,9463","0,4162","0,4848"
Poaceae,2025-Omega-1,Luzern,"0,9","5,7251",05.04.2024,10.06.2024,"11,6532","4,7881","0,4109","0,4872"
Poaceae,2025-Omega-1,Luzern,"0,91","5,7588",05.04.2024,10.06.2024,"11,5946","4,7451","0,4093","0,4885"
Poaceae,2025-Omega-1,Luzern,"0,92","5,7859",05.04.2024,10.06.2024,"11,5427","4,7053","0,4076","0,4891"
Poaceae,2025-Omega-1,Luzern,"0,93","5,8227",05.04.2024,10.06.2024,"11,4763","4,6576","0,4058","0,4907"
Poaceae,2025-Omega-1,Luzern,"0,94","5,8627",05.04.2024,10.06.2024,"11,405","4,6063","0,4039","0,4907"
Poaceae,2025-Omega-1,Luzern,"0,95","5,9149",05.04.2024,10.06.2024,"11,3101","4,5463","0,402","0,4926"
Poaceae,2025-Omega-1,Luzern,"0,96","5,9735",05.04.2024,10.06.2024,"11,2059","4,476","0,3994","0,493"
Poaceae,2025-Omega-1,Luzern,"0,97","6,0514",05.04.2024,10.06.2024,"11,0682","4,3814","0,3959","0,4953"
Poaceae,2025-Omega-1,Luzern,"0,98","6,1645",05.04.2024,10.06.2024,"10,8754","4,2709","0,3927","0,4997"
Poaceae,2025-Omega-1,Luzern,"0,99","6,339",05.04.2024,10.06.2024,"10,5791","4,0843","0,3861","0,5037"
Poaceae,2025-Omega-1,Luzern,"0,999","6,9455",05.04.2024,10.06.2024,"9,662","3,5273","0,3651","0,5203"
Poaceae,2025-Omega-1,Luzern,"0,9999","7,6217",05.04.2024,10.06.2024,"8,7596","3,0674","0,3502","0,5288"
Poaceae,2025-Omega-1,Luzern,1,"8,3993",05.04.2024,10.06.2024,"7,8805","2,6503","0,3363","0,5402"
Poaceae,2025-Omega-1,Luzern,1,"9,3692",05.04.2024,10.06.2024,"6,9885","2,2573","0,323","0,5431"
Poaceae,2025-Omega-1,Luzern,1,"10,3096",05.04.2024,10.06.2024,"6,2844","1,9609","0,312","0,5477"
Quercus,2025-Omega-1,Luzern,0,"23,5838",07.04.2024,08.05.2024,"4,0399","1,0133","0,2508","0,1629"
