name,brandName,comparisonPriceUnit,urlSlugText,productConcreteSku,usaSnapEligible,formattedPrice,preFormattedUnitContent,categoryName,categoryKey,mainCategoryName,mainCategoryKey,text,cluster
"Brussels Sprouts, 1 lb",,lb,brussels-sprouts-package,4037,True,$1.39,,Fresh Vegetables ,90,Fresh Produce,13,"Brussels Sprouts, 1 lb  lb brussels-sprouts-package $1.39 Fresh Vegetables  Fresh Produce",1
"White Mushrooms, 8 oz",,oz,whole-white-mushrooms-package,4040,True,$2.29,,Fresh Vegetables ,90,Fresh Produce,13,"White Mushrooms, 8 oz  oz whole-white-mushrooms-package $2.29 Fresh Vegetables  Fresh Produce",1
"Peeled Garlic, 6 oz",,oz,peeled-garlic,5571,True,$2.75,,Fresh Vegetables ,90,Fresh Produce,13,"Peeled Garlic, 6 oz  oz peeled-garlic $2.75 Fresh Vegetables  Fresh Produce",1
"Garlic, 3 pack",,ct,garlic,5586,True,$0.99,,Fresh Vegetables ,90,Fresh Produce,13,"Garlic, 3 pack  ct garlic $0.99 Fresh Vegetables  Fresh Produce",1
"French  Green Beans, 1 lb",,lb,french-green-beans-package,5589,True,$4.39,,Fresh Vegetables ,90,Fresh Produce,13,"French  Green Beans, 1 lb  lb french-green-beans-package $4.39 Fresh Vegetables  Fresh Produce",1
"Roma Tomatoes, per lb",,lb,roma-tomatoes,5615,True,$0.19,,Fresh Vegetables ,90,Fresh Produce,13,"Roma Tomatoes, per lb  lb roma-tomatoes $0.19 Fresh Vegetables  Fresh Produce",1
"Spaghetti Squash, per lb",,lb,spaghetti-squash,5715,True,$2.94,,Fresh Vegetables ,90,Fresh Produce,13,"Spaghetti Squash, per lb  lb spaghetti-squash $2.94 Fresh Vegetables  Fresh Produce",1
"Red Onions, per lb",,lb,red-onions,5734,True,$0.64,,Fresh Vegetables ,90,Fresh Produce,13,"Red Onions, per lb  lb red-onions $0.64 Fresh Vegetables  Fresh Produce",1
"Butternut Squash, per lb",,lb,butternut-squash,5735,True,$2.70,,Fresh Vegetables ,90,Fresh Produce,13,"Butternut Squash, per lb  lb butternut-squash $2.70 Fresh Vegetables  Fresh Produce",1
Broccoli Crowns,,,broccoli-crowns,5741,True,$1.85,,Fresh Vegetables ,90,Fresh Produce,13,Broccoli Crowns   broccoli-crowns $1.85 Fresh Vegetables  Fresh Produce,1
"Cabbage, per lb",,lb,cabbage,5747,True,$2.04,,Fresh Vegetables ,90,Fresh Produce,13,"Cabbage, per lb  lb cabbage $2.04 Fresh Vegetables  Fresh Produce",1
Asparagus,,lb,asparagus,5778,True,$1.88,,Fresh Vegetables ,90,Fresh Produce,13,Asparagus  lb asparagus $1.88 Fresh Vegetables  Fresh Produce,1
Yellow Squash,,,yellow-squash,5795,True,$1.84,,Fresh Vegetables ,90,Fresh Produce,13,Yellow Squash   yellow-squash $1.84 Fresh Vegetables  Fresh Produce,1
"Parsley, each",,each,parsley-package,11805,True,$1.09,,Fresh Vegetables ,90,Fresh Produce,13,"Parsley, each  each parsley-package $1.09 Fresh Vegetables  Fresh Produce",1
"Chayote Squash, each",,each,chayote-squash,14826,True,$0.75,,Fresh Vegetables ,90,Fresh Produce,13,"Chayote Squash, each  each chayote-squash $0.75 Fresh Vegetables  Fresh Produce",1
"Organic Cherub Grape Tomatoes, 10 oz",,oz,organic-cherub-grape-tomatoes-package,15156,True,$4.19,,Fresh Vegetables ,90,Fresh Produce,13,"Organic Cherub Grape Tomatoes, 10 oz  oz organic-cherub-grape-tomatoes-package $4.19 Fresh Vegetables  Fresh Produce",1
Organic Zucchini,,lb,organic-zucchini,15876,True,$3.69,,Fresh Vegetables ,90,Fresh Produce,13,Organic Zucchini  lb organic-zucchini $3.69 Fresh Vegetables  Fresh Produce,1
Zucchini Squash,,,zucchini-squash,15895,True,$2.09,,Fresh Vegetables ,90,Fresh Produce,13,Zucchini Squash   zucchini-squash $2.09 Fresh Vegetables  Fresh Produce,1
"White Onion, per lb",,lb,white-onion,16085,True,$0.62,,Fresh Vegetables ,90,Fresh Produce,13,"White Onion, per lb  lb white-onion $0.62 Fresh Vegetables  Fresh Produce",1
"Calabaza Squash, per lb",,lb,calabaza-squash,21811,True,$0.60,,Fresh Vegetables ,90,Fresh Produce,13,"Calabaza Squash, per lb  lb calabaza-squash $0.60 Fresh Vegetables  Fresh Produce",1
"Large Russet Potato, per lb",,lb,large-russet-potato-loose,31586,True,$0.84,,Fresh Vegetables ,90,Fresh Produce,13,"Large Russet Potato, per lb  lb large-russet-potato-loose $0.84 Fresh Vegetables  Fresh Produce",1
"Herbs Thyme, each",,each,fresh-herbs-thyme-package,32494,True,$1.55,,Fresh Vegetables ,90,Fresh Produce,13,"Herbs Thyme, each  each fresh-herbs-thyme-package $1.55 Fresh Vegetables  Fresh Produce",1
Shredded Carrots,,oz,shredded-carrots,46566,True,$1.39,,Fresh Vegetables ,90,Fresh Produce,13,Shredded Carrots  oz shredded-carrots $1.39 Fresh Vegetables  Fresh Produce,1
"Chicken Caesar Salad Bowl, 6.25 oz",Little Salad Bar,oz,little-salad-bar-chicken-caesar-salad-bowl,204,True,$3.29,,Salad Kits,167,Fresh Produce,13,"Chicken Caesar Salad Bowl, 6.25 oz Little Salad Bar oz little-salad-bar-chicken-caesar-salad-bowl $3.29 Salad Kits Fresh Produce",1
"Flat Leaf Spinach, 8 oz",Little Salad Bar,oz,little-salad-bar-flat-leaf-spinach,430,True,$1.65,,Salad Kits,167,Fresh Produce,13,"Flat Leaf Spinach, 8 oz Little Salad Bar oz little-salad-bar-flat-leaf-spinach $1.65 Salad Kits Fresh Produce",1
"Classic Coleslaw, 14 oz",Little Salad Bar,oz,little-salad-bar-classic-colesalw,532,True,$2.15,,Salad Kits,167,Fresh Produce,13,"Classic Coleslaw, 14 oz Little Salad Bar oz little-salad-bar-classic-colesalw $2.15 Salad Kits Fresh Produce",1
"Organic Chopped Kale, 12 oz",Simply Nature,oz,simply-nature-organic-chopped-kale-12-oz,601,True,$1.75,,Salad Kits,167,Fresh Produce,13,"Organic Chopped Kale, 12 oz Simply Nature oz simply-nature-organic-chopped-kale-12-oz $1.75 Salad Kits Fresh Produce",0
"Santa Fe Style Salad Bowl, 6.25 oz",Little Salad Bar,oz,little-salad-bar-santa-fe-salad-bowl,613,True,$3.29,,Salad Kits,167,Fresh Produce,13,"Santa Fe Style Salad Bowl, 6.25 oz Little Salad Bar oz little-salad-bar-santa-fe-salad-bowl $3.29 Salad Kits Fresh Produce",1
"Southwest Chopped Salad Kit, 12 oz",Little Salad Bar,oz,little-salad-bar-southwest-chopped-salad-kit,799,True,$4.39,,Salad Kits,167,Fresh Produce,13,"Southwest Chopped Salad Kit, 12 oz Little Salad Bar oz little-salad-bar-southwest-chopped-salad-kit $4.39 Salad Kits Fresh Produce",1
Sunflower Chopped Salad Kit,Little Salad Bar,oz,little-salad-bar-sunflower-chopped-salad-kit,801,True,$4.39,,Salad Kits,167,Fresh Produce,13,Sunflower Chopped Salad Kit Little Salad Bar oz little-salad-bar-sunflower-chopped-salad-kit $4.39 Salad Kits Fresh Produce,1
"Italian Salad, 9 oz",Little Salad Bar,oz,little-salad-bar-italian-salad-9-oz,1257,True,$3.55,,Salad Kits,167,Fresh Produce,13,"Italian Salad, 9 oz Little Salad Bar oz little-salad-bar-italian-salad-9-oz $3.55 Salad Kits Fresh Produce",1
"Spring Mix, 5 oz",Little Salad Bar,oz,little-salad-bar-spring-mix,1446,True,$2.99,,Salad Kits,167,Fresh Produce,13,"Spring Mix, 5 oz Little Salad Bar oz little-salad-bar-spring-mix $2.99 Salad Kits Fresh Produce",1
"Garden Salad, 12 oz",Little Salad Bar,oz,little-salad-bar-garden-salad,1447,True,$2.19,,Salad Kits,167,Fresh Produce,13,"Garden Salad, 12 oz Little Salad Bar oz little-salad-bar-garden-salad $2.19 Salad Kits Fresh Produce",1
"Sweet Kale Chopped Salad Kit, 12 oz",Little Salad Bar,oz,little-salad-bar-sweet-kale-chopped-salad-kit,1723,True,$4.39,,Salad Kits,167,Fresh Produce,13,"Sweet Kale Chopped Salad Kit, 12 oz Little Salad Bar oz little-salad-bar-sweet-kale-chopped-salad-kit $4.39 Salad Kits Fresh Produce",1
"Caesar Salad Kit, 10 oz",Little Salad Bar,oz,little-salad-bar-caesar-salad-kit,1748,True,$3.79,,Salad Kits,167,Fresh Produce,13,"Caesar Salad Kit, 10 oz Little Salad Bar oz little-salad-bar-caesar-salad-kit $3.79 Salad Kits Fresh Produce",1
"Asian Chopped Salad Kit, 12 oz",Little Salad Bar,each,little-salad-bar-asian-chopped-salad-kit,1989,True,$4.39,,Salad Kits,167,Fresh Produce,13,"Asian Chopped Salad Kit, 12 oz Little Salad Bar each little-salad-bar-asian-chopped-salad-kit $4.39 Salad Kits Fresh Produce",1
"Organic Arugula and Spinach Mix, 5 oz",Simply Nature,oz,simply-nature-organic-arugula-and-spinach-mix-5oz,2006,True,$3.29,,Salad Kits,167,Fresh Produce,13,"Organic Arugula and Spinach Mix, 5 oz Simply Nature oz simply-nature-organic-arugula-and-spinach-mix-5oz $3.29 Salad Kits Fresh Produce",0
"Shredded Lettuce, 8 oz",Little Salad Bar,oz,little-salad-bar-shredded-lettuce,2249,True,$2.19,,Salad Kits,167,Fresh Produce,13,"Shredded Lettuce, 8 oz Little Salad Bar oz little-salad-bar-shredded-lettuce $2.19 Salad Kits Fresh Produce",1
"Sweet Butter Salad, 8 oz",Little Salad Bar,oz,little-salad-bar-sweet-butter-salad,2452,True,$2.99,,Salad Kits,167,Fresh Produce,13,"Sweet Butter Salad, 8 oz Little Salad Bar oz little-salad-bar-sweet-butter-salad $2.99 Salad Kits Fresh Produce",1
"Organic  Mixed Greens, 5 oz",Simply Nature,oz,simply-nature-organic-mixed-greens,2453,True,$3.29,,Salad Kits,167,Fresh Produce,13,"Organic  Mixed Greens, 5 oz Simply Nature oz simply-nature-organic-mixed-greens $3.29 Salad Kits Fresh Produce",0
"Organic Spring Mix, 16 oz",Simply Nature,oz,simply-nature-organic-spring-mix-16-oz,2484,True,$5.49,,Salad Kits,167,Fresh Produce,13,"Organic Spring Mix, 16 oz Simply Nature oz simply-nature-organic-spring-mix-16-oz $5.49 Salad Kits Fresh Produce",0
"Organic Baby Spinach, 5 oz",Simply Nature,oz,simply-nature-organic-baby-spinach-5oz,2510,True,$3.29,,Salad Kits,167,Fresh Produce,13,"Organic Baby Spinach, 5 oz Simply Nature oz simply-nature-organic-baby-spinach-5oz $3.29 Salad Kits Fresh Produce",0
"Romaine Lettuce Hearts, 3 count",,,romaine-hearts,3557,True,$3.55,,Salad Kits,167,Fresh Produce,13,"Romaine Lettuce Hearts, 3 count   romaine-hearts $3.55 Salad Kits Fresh Produce",1
Artisan Lettuce,,each,artisan-lettuce,3600,True,$3.29,,Salad Kits,167,Fresh Produce,13,Artisan Lettuce  each artisan-lettuce $3.29 Salad Kits Fresh Produce,1
"Iceberg Lettuce, each",,each,iceberg-lettuce-each,4039,True,$1.99,,Salad Kits,167,Fresh Produce,13,"Iceberg Lettuce, each  each iceberg-lettuce-each $1.99 Salad Kits Fresh Produce",1
"Organic Romaine Hearts, 3 pack",,ct,organic-romaine-hearts-3-pack,5597,True,$4.35,,Salad Kits,167,Fresh Produce,13,"Organic Romaine Hearts, 3 pack  ct organic-romaine-hearts-3-pack $4.35 Salad Kits Fresh Produce",1
"Thai N Cashew Salad Kit, 11.7 oz",,oz,thai-n-cashew-salad-kit,15865,True,$4.39,,Salad Kits,167,Fresh Produce,13,"Thai N Cashew Salad Kit, 11.7 oz  oz thai-n-cashew-salad-kit $4.39 Salad Kits Fresh Produce",1
"Chef Salad Bowl, 7.75 oz",Little Salad Bar,oz,little-salad-bar-chef-salad-bowl,15903,True,$3.29,,Salad Kits,167,Fresh Produce,13,"Chef Salad Bowl, 7.75 oz Little Salad Bar oz little-salad-bar-chef-salad-bowl $3.29 Salad Kits Fresh Produce",1
"Pesto Ceasar Chopped Salad Kit, 9.5 oz",,oz,pesto-ceasar-sld,31388,True,$3.97,,Salad Kits,167,Fresh Produce,13,"Pesto Ceasar Chopped Salad Kit, 9.5 oz  oz pesto-ceasar-sld $3.97 Salad Kits Fresh Produce",1
"Chopped Caesar Salad Kit, 10.8 oz",Little Salad Bar,oz,little-salad-bar-caesar-chopped-salad-kit,38208,True,$4.39,,Salad Kits,167,Fresh Produce,13,"Chopped Caesar Salad Kit, 10.8 oz Little Salad Bar oz little-salad-bar-caesar-chopped-salad-kit $4.39 Salad Kits Fresh Produce",1
"5"" Orchids in Ceramic Pot",,ea,5-orchids-in-ceramic-pot,4807,False,$15.39,,Flowers and Plants,161,Fresh Produce,13,"5"" Orchids in Ceramic Pot  ea 5-orchids-in-ceramic-pot $15.39 Flowers and Plants Fresh Produce",1
"3"" Orchid Ceramic Pot, each",,ea,3inch-orchid-in-ceramic-pot,36348,False,$10.99,,Flowers and Plants,161,Fresh Produce,13,"3"" Orchid Ceramic Pot, each  ea 3inch-orchid-in-ceramic-pot $10.99 Flowers and Plants Fresh Produce",1
"Uncured  Beef Franks, 15 oz",Parkview,oz,parkview-uncured-beef-franks-15-oz,81,True,$4.05,,Fresh Meat & Seafood,12,Fresh Meat & Seafood,12,"Uncured  Beef Franks, 15 oz Parkview oz parkview-uncured-beef-franks-15-oz $4.05 Fresh Meat & Seafood Fresh Meat & Seafood",1
"Apple Chicken Sausage, 4 count",Never Any!,oz,never-any-apple-chicken-sausage,227,True,$3.75,,Fresh Meat & Seafood,12,Fresh Meat & Seafood,12,"Apple Chicken Sausage, 4 count Never Any! oz never-any-apple-chicken-sausage $3.75 Fresh Meat & Seafood Fresh Meat & Seafood",1
"Premium Pork Sausage Roll, 16 oz",Appleton Farms,oz,appleton-farms-premium-pork-sausage-roll-16-oz,294,True,$2.75,,Fresh Meat & Seafood,12,Fresh Meat & Seafood,12,"Premium Pork Sausage Roll, 16 oz Appleton Farms oz appleton-farms-premium-pork-sausage-roll-16-oz $2.75 Fresh Meat & Seafood Fresh Meat & Seafood",1
"Pork Longaniza, 10 oz",Pueblo Lindo,oz,pueblo-lindo-pork-longaniza-10-oz,412,True,$2.75,,Fresh Meat & Seafood,12,Fresh Meat & Seafood,12,"Pork Longaniza, 10 oz Pueblo Lindo oz pueblo-lindo-pork-longaniza-10-oz $2.75 Fresh Meat & Seafood Fresh Meat & Seafood",1
"Organic Mild Sweet Italian Chicken Sausages, 5 count",Simply Nature,oz,simply-nature-organic-italian-chicken-sausage,424,True,$5.49,,Fresh Meat & Seafood,12,Fresh Meat & Seafood,12,"Organic Mild Sweet Italian Chicken Sausages, 5 count Simply Nature oz simply-nature-organic-italian-chicken-sausage $5.49 Fresh Meat & Seafood Fresh Meat & Seafood",0
"Uncured Turkey Franks, 16 oz",Parkview,oz,parkview-uncured-turkey-franks-16-oz,435,True,$2.49,,Fresh Meat & Seafood,12,Fresh Meat & Seafood,12,"Uncured Turkey Franks, 16 oz Parkview oz parkview-uncured-turkey-franks-16-oz $2.49 Fresh Meat & Seafood Fresh Meat & Seafood",1
"Uncured Jumbo Franks, 15 oz",Parkview,oz,parkview-uncured-jumbo-franks-15-oz,484,True,$1.55,,Fresh Meat & Seafood,12,Fresh Meat & Seafood,12,"Uncured Jumbo Franks, 15 oz Parkview oz parkview-uncured-jumbo-franks-15-oz $1.55 Fresh Meat & Seafood Fresh Meat & Seafood",1
"Mild Pork Italian Style Meatballs, 16 oz",,oz,mild-pork-italian-style-meatballs-16-oz,631,True,$4.39,,Fresh Meat & Seafood,12,Fresh Meat & Seafood,12,"Mild Pork Italian Style Meatballs, 16 oz  oz mild-pork-italian-style-meatballs-16-oz $4.39 Fresh Meat & Seafood Fresh Meat & Seafood",1
"Classic Hot Dogs, 12 oz",Parkview,oz,parkview-classic-hot-dogs-12-oz,803,True,$1.09,,Fresh Meat & Seafood,12,Fresh Meat & Seafood,12,"Classic Hot Dogs, 12 oz Parkview oz parkview-classic-hot-dogs-12-oz $1.09 Fresh Meat & Seafood Fresh Meat & Seafood",1
"Turkey Jalapeño Smoked Sausages, 13.5 oz",Kirkwood,oz,kirkwood-turkey-jalapeno-sausage,880,True,$3.75,,Fresh Meat & Seafood,12,Fresh Meat & Seafood,12,"Turkey Jalapeño Smoked Sausages, 13.5 oz Kirkwood oz kirkwood-turkey-jalapeno-sausage $3.75 Fresh Meat & Seafood Fresh Meat & Seafood",1
"Spinach Feta Chicken Sausage, 12 oz",Never Any!,oz,never-any-spinach-feta-chicken-sausage,1206,True,$3.75,,Fresh Meat & Seafood,12,Fresh Meat & Seafood,12,"Spinach Feta Chicken Sausage, 12 oz Never Any! oz never-any-spinach-feta-chicken-sausage $3.75 Fresh Meat & Seafood Fresh Meat & Seafood",1
"Mild Italian Chicken Sausage, 12 oz",Never Any!,oz,never-any-mild-italian-chicken-sausage,1220,True,$3.75,,Fresh Meat & Seafood,12,Fresh Meat & Seafood,12,"Mild Italian Chicken Sausage, 12 oz Never Any! oz never-any-mild-italian-chicken-sausage $3.75 Fresh Meat & Seafood Fresh Meat & Seafood",1
"Tomato Basil Chicken Sausage, 4 count",Never Any!,oz,never-any-tomato-basil-chicken-sausage-4-count,1221,True,$3.75,,Fresh Meat & Seafood,12,Fresh Meat & Seafood,12,"Tomato Basil Chicken Sausage, 4 count Never Any! oz never-any-tomato-basil-chicken-sausage-4-count $3.75 Fresh Meat & Seafood Fresh Meat & Seafood",1
"Pork Chorizo, 9 oz",Pueblo Lindo,oz,pueblo-lindo-pork-chorizo-9-oz,1300,True,$1.35,,Fresh Meat & Seafood,12,Fresh Meat & Seafood,12,"Pork Chorizo, 9 oz Pueblo Lindo oz pueblo-lindo-pork-chorizo-9-oz $1.35 Fresh Meat & Seafood Fresh Meat & Seafood",1
"93% Lean Ground Turkey, 19.2 oz",Kirkwood,oz,kirkwood-fresh-93-lean-ground-turkey,1380,True,$4.75,,Fresh Meat & Seafood,12,Fresh Meat & Seafood,12,"93% Lean Ground Turkey, 19.2 oz Kirkwood oz kirkwood-fresh-93-lean-ground-turkey $4.75 Fresh Meat & Seafood Fresh Meat & Seafood",1
"Organic Grass Fed 85% Lean Ground Beef, 1 lb",Simply Nature,lb,simply-nature-organic-grass-fed-85-lean-ground-beef-1-lb,1500,True,$5.69,,Fresh Meat & Seafood,12,Fresh Meat & Seafood,12,"Organic Grass Fed 85% Lean Ground Beef, 1 lb Simply Nature lb simply-nature-organic-grass-fed-85-lean-ground-beef-1-lb $5.69 Fresh Meat & Seafood Fresh Meat & Seafood",1
"Beef Smoked Sausage, 12 oz",Parkview,oz,parkview-beef-smoked-sausage-12-oz,1576,True,$3.19,,Fresh Meat & Seafood,12,Fresh Meat & Seafood,12,"Beef Smoked Sausage, 12 oz Parkview oz parkview-beef-smoked-sausage-12-oz $3.19 Fresh Meat & Seafood Fresh Meat & Seafood",1
"Turkey Cheddar Sausages, 13.5 oz",Kirkwood,oz,kirkwood-turkey-cheddar-sausages-13-5-oz,1903,True,$3.75,,Fresh Meat & Seafood,12,Fresh Meat & Seafood,12,"Turkey Cheddar Sausages, 13.5 oz Kirkwood oz kirkwood-turkey-cheddar-sausages-13-5-oz $3.75 Fresh Meat & Seafood Fresh Meat & Seafood",1
"Polska Kielbasa , 14 oz",Parkview,oz,parkview-polska-kielbasa-14-oz,1946,True,$3.19,,Fresh Meat & Seafood,12,Fresh Meat & Seafood,12,"Polska Kielbasa , 14 oz Parkview oz parkview-polska-kielbasa-14-oz $3.19 Fresh Meat & Seafood Fresh Meat & Seafood",1
"Ground Mild Italian Sausage, 16 oz",,oz,ground-mild-italian-sausage-16-oz,1996,True,$3.49,,Fresh Meat & Seafood,12,Fresh Meat & Seafood,12,"Ground Mild Italian Sausage, 16 oz  oz ground-mild-italian-sausage-16-oz $3.49 Fresh Meat & Seafood Fresh Meat & Seafood",1
"Mild Italian Sausage Links, 19 oz",,oz,mild-italian-sausage-links,2221,True,$3.99,,Fresh Meat & Seafood,12,Fresh Meat & Seafood,12,"Mild Italian Sausage Links, 19 oz  oz mild-italian-sausage-links $3.99 Fresh Meat & Seafood Fresh Meat & Seafood",1
"Cocktail Smokies Smoked Sausage, 14 oz",Parkview,oz,parkview-cocktail-smokies-smoked-sausage-14-oz,2379,True,$2.75,,Fresh Meat & Seafood,12,Fresh Meat & Seafood,12,"Cocktail Smokies Smoked Sausage, 14 oz Parkview oz parkview-cocktail-smokies-smoked-sausage-14-oz $2.75 Fresh Meat & Seafood Fresh Meat & Seafood",1
"Maple Breakfast  Sausage Links, 12 oz",,oz,maple-breakfast-sausage-links-12-oz,2421,True,$2.19,,Fresh Meat & Seafood,12,Fresh Meat & Seafood,12,"Maple Breakfast  Sausage Links, 12 oz  oz maple-breakfast-sausage-links-12-oz $2.19 Fresh Meat & Seafood Fresh Meat & Seafood",1
"Angus Beef Franks,  14 oz",Parkview,oz,parkview--angus-beef-franks-14-oz,2487,True,$4.39,,Fresh Meat & Seafood,12,Fresh Meat & Seafood,12,"Angus Beef Franks,  14 oz Parkview oz parkview--angus-beef-franks-14-oz $4.39 Fresh Meat & Seafood Fresh Meat & Seafood",1
"Hot Italian Sausage Links, 19 oz",,oz,hot-italian-sausage-links,2585,True,$3.99,,Fresh Meat & Seafood,12,Fresh Meat & Seafood,12,"Hot Italian Sausage Links, 19 oz  oz hot-italian-sausage-links $3.99 Fresh Meat & Seafood Fresh Meat & Seafood",1
"Original Breakfast Sausage Links, 12 oz",,oz,original-breakfast-sausage-links-12-oz,2587,True,$2.19,,Fresh Meat & Seafood,12,Fresh Meat & Seafood,12,"Original Breakfast Sausage Links, 12 oz  oz original-breakfast-sausage-links-12-oz $2.19 Fresh Meat & Seafood Fresh Meat & Seafood",1
"Organic Uncured Beef  Hot Dogs, 10 oz",Simply Nature,oz,simply-nature-organic-uncured-beef-hot-dogs-10-oz,2625,True,$5.19,,Fresh Meat & Seafood,12,Fresh Meat & Seafood,12,"Organic Uncured Beef  Hot Dogs, 10 oz Simply Nature oz simply-nature-organic-uncured-beef-hot-dogs-10-oz $5.19 Fresh Meat & Seafood Fresh Meat & Seafood",0
"Smoked Brats, 6 count",Parkview,oz,parkview-smoked-brats-6-count,2644,True,$3.75,,Fresh Meat & Seafood,12,Fresh Meat & Seafood,12,"Smoked Brats, 6 count Parkview oz parkview-smoked-brats-6-count $3.75 Fresh Meat & Seafood Fresh Meat & Seafood",1
"Classic Pork Sausage Links, 8 oz",Farmer John,oz,farmer-john-classic-pork-sausage-links-8-oz,2750,True,$1.99,,Fresh Meat & Seafood,12,Fresh Meat & Seafood,12,"Classic Pork Sausage Links, 8 oz Farmer John oz farmer-john-classic-pork-sausage-links-8-oz $1.99 Fresh Meat & Seafood Fresh Meat & Seafood",1
"Ground Lamb, 1 lb",Never Any!,lb,never-any-ground-lamb-1-lb,2854,True,$5.85,,Fresh Meat & Seafood,12,Fresh Meat & Seafood,12,"Ground Lamb, 1 lb Never Any! lb never-any-ground-lamb-1-lb $5.85 Fresh Meat & Seafood Fresh Meat & Seafood",1
"Fresh 80% Lean 20% Fat Ground Beef Patties Family Pack, 10 count",,lb,family-pack-80-lean-beef-patties-2-5-lb,2959,True,$11.05,,Fresh Meat & Seafood,12,Fresh Meat & Seafood,12,"Fresh 80% Lean 20% Fat Ground Beef Patties Family Pack, 10 count  lb family-pack-80-lean-beef-patties-2-5-lb $11.05 Fresh Meat & Seafood Fresh Meat & Seafood",1
"Stadium Style Brats, 6 count",Parkview,oz,parkview-smoked-brats-6-count,3026,True,$3.75,,Fresh Meat & Seafood,12,Fresh Meat & Seafood,12,"Stadium Style Brats, 6 count Parkview oz parkview-smoked-brats-6-count $3.75 Fresh Meat & Seafood Fresh Meat & Seafood",1
"Uncured Beer Bratwurst, 12.34 oz",Deutsche Küche,oz,deutsche-k-che-uncured-beer-bratwurst-12-34-oz,3030,True,$5.49,,Fresh Meat & Seafood,12,Fresh Meat & Seafood,12,"Uncured Beer Bratwurst, 12.34 oz Deutsche Küche oz deutsche-k-che-uncured-beer-bratwurst-12-34-oz $5.49 Fresh Meat & Seafood Fresh Meat & Seafood",1
"Organic Extra Firm Tofu, 14 oz",Earth Grown,oz,earth-grown-organic-extra-firm-tofu-14-oz,3157,True,$1.75,,Fresh Meat & Seafood,12,Fresh Meat & Seafood,12,"Organic Extra Firm Tofu, 14 oz Earth Grown oz earth-grown-organic-extra-firm-tofu-14-oz $1.75 Fresh Meat & Seafood Fresh Meat & Seafood",1
"Antibiotic Free Sliced Smoked Uncured Ham, per lb",Never Any!,lb,never-any-antibiotic-free-sliced-smoked-uncured-ham-per-lb,3353,True,$9.43,,Fresh Meat & Seafood,12,Fresh Meat & Seafood,12,"Antibiotic Free Sliced Smoked Uncured Ham, per lb Never Any! lb never-any-antibiotic-free-sliced-smoked-uncured-ham-per-lb $9.43 Fresh Meat & Seafood Fresh Meat & Seafood",1
Atlantic Salmon Side,,lb,atlantic-salmon-side,4089,True,$17.98,,Fresh Meat & Seafood,12,Fresh Meat & Seafood,12,Atlantic Salmon Side  lb atlantic-salmon-side $17.98 Fresh Meat & Seafood Fresh Meat & Seafood,1
Fresh 85% Lean 15% Fat Ground Beef,,lb,85-lean-ground-beef,4175,True,$10.91,,Fresh Meat & Seafood,12,Fresh Meat & Seafood,12,Fresh 85% Lean 15% Fat Ground Beef  lb 85-lean-ground-beef $10.91 Fresh Meat & Seafood Fresh Meat & Seafood,1
Citrus Marinated Diced Chicken Breasts,,lb,citrus-marinated-diced-chicken-breasts,4310,True,$4.49,,Fresh Meat & Seafood,12,Fresh Meat & Seafood,12,Citrus Marinated Diced Chicken Breasts  lb citrus-marinated-diced-chicken-breasts $4.49 Fresh Meat & Seafood Fresh Meat & Seafood,1
