player,tournament id,Player_initial_last,player id,DK_Hole_FP,DK_Streak_Bonus_FP,FD_Hole_FP,FD_Streak_Bonus_FP,tournament name,season,final position,DK_Finish_FP,FD_Finish_FP,DK_Total_FP,FD_Total_FP,major,made_cut,course,date,Finish,Score,sg_putt,sg_arg,sg_app,sg_ott,sg_t2g,sg_total,place,Cluster
Patrick Rodgers,2699,P. Rodgers,6825,24.0,0,17.6,5.0,The Players Championship,2017,,0,0,24.0,22.6,0,0,"TPC Sawgrass - Ponte Vedra Beach, FL",2017-05-14,CUT,5,-0.27,-0.42,-0.01,-0.8,-1.23,-1.5,-,0
Patrick Rodgers,2704,P. Rodgers,6825,62.0,0,56.5,10.2,AT&T Byron Nelson,2017,27.0,3,2,65.0,68.7,0,1,"TPC Four Seasons Resort Las Colinas, Irving, TX",2017-05-21,T27,-3,0.96,0.45,0.02,-0.06,0.4,1.37,27,0
Patrick Rodgers,2705,P. Rodgers,6825,17.0,0,7.0,10.0,Dean & Deluca Invitational,2017,,0,0,17.0,17.0,0,0,"Colonial Country Club, Ft. Worth, TX",2017-05-28,,,,,,,,,-,0
Patrick Rodgers,2706,P. Rodgers,6825,47.5,0,35.7,29.0,The Memorial Tournament pres. by Nationwide,2017,67.0,0,0,47.5,64.7,0,1,"Muirfield Village - Dublin, OH",2017-06-04,T67,8,0.13,0.01,-0.72,-0.64,-1.34,-1.21,67,0
Patrick Rodgers,2707,P. Rodgers,6825,23.5,0,18.0,5.0,FedEx St. Jude Classic,2017,,0,0,23.5,23.0,0,0,"TPC Southwind, Memphis, TN",2017-06-11,CUT,3,0.34,-0.02,-0.89,-0.34,-1.24,-0.9,-,0
Patrick Rodgers,2708,P. Rodgers,6825,58.0,0,55.2,4.6,Travelers Championship,2017,35.0,2,1,60.0,60.8,0,1,"TPC River Highlands - Cromwell, CT",2017-06-25,T35,-4,0.61,1.08,-0.4,-0.22,0.46,1.07,35,0
Patrick Rodgers,2714,P. Rodgers,6825,27.5,3,21.7,6.8,RBC Canadian Open,2017,,0,0,30.5,28.5,0,0,"Glen Abbey - Oakville, Ontario, Canada",2017-07-30,CUT,2,-0.73,0.55,-2.69,0.37,-1.77,-2.5,-,0
Patrick Rodgers,2715,P. Rodgers,6825,89.0,3,87.9,29.3,John Deere Classic,2017,2.0,20,20,112.0,137.2,0,1,"TPC Deere Run - Silvis, IL",2017-07-16,2,-17,2.07,0.49,-0.63,0.84,0.7,2.77,2,0
Patrick Rodgers,2716,P. Rodgers,6825,20.5,0,16.0,0.6,Shriners Hospital for Children Open,2017,,0,0,20.5,16.6,0,0,"TPC Summerlin - Las Vegas, NV",2016-11-06,CUT,5,-0.64,-1.58,-0.53,-1.03,-3.14,-3.78,-,0
Patrick Rodgers,2719,P. Rodgers,6825,12.0,0,6.7,0.0,Valspar Championship,2017,,0,0,12.0,6.7,0,0,"Innisbrook - Palm Harbor, FL",2017-03-12,CUT,9,-1.08,-1.45,-1.16,-0.28,-2.89,-3.97,-,0
Patrick Rodgers,2723,P. Rodgers,6825,50.0,0,40.8,6.2,Dell Technologies Championship,2017,73.0,0,0,50.0,47.0,0,1,"TPC Boston - Norton, MA",2017-09-04,T73,6,-0.95,0.32,-0.05,-1.06,-0.79,-1.75,73,0
Patrick Rodgers,2724,P. Rodgers,6825,23.5,0,20.4,0.0,OHL Classic at Mayakoba,2017,,0,0,23.5,20.4,0,0,"El Camaleon - Playa del Carmen, Mexico",2016-11-13,,,,,,,,,-,0
Patrick Rodgers,2725,P. Rodgers,6825,31.0,0,28.3,20.2,Safeway Open,2017,,0,0,31.0,48.5,0,0,"Silverado - Napa, CA",2016-10-13,CUT,-1,-1.1,-0.04,0.37,0.36,0.69,-0.41,-,0
Patrick Rodgers,2728,P. Rodgers,6825,80.0,6,76.7,34.6,CIMB Classic,2017,21.0,4,3,90.0,114.3,0,1,"Kuala Lumpur - Kuala Lumpur, Malaysia",2016-10-23,,,,,,,,,21,0
Patrick Rodgers,2729,P. Rodgers,6825,80.0,6,77.7,11.9,The RSM Classic,2017,10.0,7,6,93.0,95.6,0,1,"Sea Island - Sea Island, GA",2016-11-20,T10,-13,-0.85,0.46,0.48,1.09,2.03,1.18,10,0
Patrick Rodgers,3067,P. Rodgers,6825,17.0,0,11.9,10.0,Wells Fargo Championship,2017,,0,0,17.0,21.9,0,0,"Eagle Point - Wilmington, NC",2017-05-07,CUT,7,-1.11,0.21,-0.41,-1.09,-1.3,-2.41,-,0
Patrick Rodgers,3068,P. Rodgers,6825,125.0,0,90.5,47.6,Quicken Loans National,2017,22.0,4,3,129.0,141.1,0,1,"TPC Potomac - Potomac, MD",2017-07-02,T22,-1,1.29,0.33,-0.6,0.61,0.33,1.62,22,0
Patrick Rodgers,3744,P. Rodgers,6825,20.5,0,18.3,0.0,Waste Management Phoenix Open,2018,,0,0,20.5,18.3,0,0,"TPC Scottsdale - Scottsdale, AZ",2018-02-04,CUT,2,0.15,-0.16,-0.69,-0.83,-1.68,-1.53,-,0
Patrick Rodgers,3745,P. Rodgers,6825,76.0,0,71.6,25.4,AT&T Pebble Beach Pro-Am,2018,8.0,9,8,85.0,105.0,0,1,"Pebble Beach - Pebble Beach, CA",2018-02-11,T8,-10,1.4,-0.03,-0.44,0.25,-0.22,1.18,8,0
Patrick Rodgers,3746,P. Rodgers,6825,31.0,0,24.6,14.6,Farmers Insurance Open,2018,,0,0,31.0,39.2,0,0,"Torrey Pines - La Jolla, CA",2018-01-30,CUT,2,-1.37,0.02,-0.14,0.16,0.04,-1.33,-,0
Patrick Rodgers,3748,P. Rodgers,6825,59.5,0,53.9,29.2,Genesis Open,2018,26.0,3,2,62.5,85.1,0,1,"Riviera - Pacific Palisades, CA",2018-02-18,T26,-2,0.72,1.28,-0.67,-0.25,0.37,1.08,26,0
Patrick Rodgers,3749,P. Rodgers,6825,45.0,0,37.9,5.6,The Honda Classic,2018,33.0,2,1,47.0,44.5,0,1,"PGA National - Palm Beach Gardens, FL",2018-02-25,T33,5,0.22,0.59,0.32,-0.33,0.58,0.79,33,0
Patrick Rodgers,3750,P. Rodgers,6825,72.5,3,68.9,45.4,Arnold Palmer Invitational Pres. by Mastercard,2018,7.0,10,10,85.5,124.3,0,1,"Bay Hill - Orlando, FL",2018-03-18,T7,-8,2.17,0.21,0.02,-0.41,-0.18,1.99,7,0
Patrick Rodgers,3756,P. Rodgers,6825,21.0,0,17.8,0.0,Houston Open,2018,,0,0,21.0,17.8,0,0,"Redstone Golf Club, Houston, TX",2018-04-01,CUT,2,-0.64,-0.59,-0.82,-0.54,-1.95,-2.59,-,0
Patrick Rodgers,3768,P. Rodgers,6825,25.5,0,21.1,14.0,Shriners Hospital for Children Open,2018,,0,0,25.5,35.1,0,0,"TPC Summerlin - Las Vegas, NV",2017-11-05,CUT,2,0.83,0.78,-1.07,-0.81,-1.1,-0.27,-,0
Patrick Rodgers,3771,P. Rodgers,6825,52.0,0,43.7,25.2,Valspar Championship,2018,59.0,0,0,52.0,68.9,0,1,"Innisbrook - Palm Harbor, FL",2018-03-11,T59,3,-0.31,0.4,0.59,-0.72,0.27,-0.04,59,0
Patrick Rodgers,3776,P. Rodgers,6825,74.0,6,69.8,8.5,OHL Classic at Mayakoba,2018,14.0,6,5,86.0,83.3,0,1,"El Camaleon - Playa del Carmen, Mexico",2017-11-12,,,,,,,,,14,0
Patrick Rodgers,3777,P. Rodgers,6825,62.0,0,56.5,29.6,Safeway Open,2018,43.0,1,0,63.0,86.1,0,1,"Silverado - Napa, CA",2017-10-08,T43,-3,0.84,0.23,-1.45,1.01,-0.22,0.62,43,0
Patrick Rodgers,3780,P. Rodgers,6825,77.0,3,72.1,45.0,CIMB Classic,2018,23.0,4,3,84.0,120.1,0,1,"Kuala Lumpur - Kuala Lumpur, Malaysia",2017-10-15,,,,,,,,,23,0
Patrick Rodgers,3781,P. Rodgers,6825,22.0,3,19.4,0.3,The RSM Classic,2018,,0,0,25.0,19.7,0,0,"Sea Island - Sea Island, GA",2017-11-19,CUT,2,0.45,1.32,-1.38,-0.02,-0.08,0.37,-,0
Patrick Rodgers,3802,P. Rodgers,6825,56.5,0,47.0,15.8,The CJ Cup @ Nine Bridges,2018,33.0,2,1,58.5,63.8,0,1,"Nine Bridges - Seoul, South Korea",2017-10-22,,,,,,,,,33,0
Patrick Rodgers,401025247,P. Rodgers,6825,24.0,0,20.1,5.0,Valero Texas Open,2018,,0,0,24.0,25.1,0,0,"TPC San Antonio - San Antonio, TX",2018-04-22,CUT,3,0.26,-0.09,-0.49,-0.39,-0.97,-0.71,-,0
Patrick Rodgers,401025249,P. Rodgers,6825,60.0,0,53.6,28.6,Wells Fargo Championship,2018,34.0,2,1,62.0,83.2,0,1,"Quail Hollow - Charlotte, NC",2018-05-06,T34,E,1.49,-0.51,-0.4,0.34,-0.57,0.92,34,0
Patrick Rodgers,401025250,P. Rodgers,6825,24.0,0,17.6,5.6,The Players Championship,2018,,0,0,24.0,23.2,0,0,"TPC Sawgrass - Ponte Vedra Beach, FL",2018-05-13,CUT,5,-0.5,1.03,-2.52,-0.86,-2.36,-2.86,-,0
Patrick Rodgers,401025251,P. Rodgers,6825,74.5,3,68.2,35.0,AT&T Byron Nelson,2018,53.0,0,0,77.5,103.2,0,1,"Trinity Forest - Dallas, TX",2018-05-20,T53,-7,-0.41,-0.2,0.13,0.67,0.6,0.18,53,0
Patrick Rodgers,401025252,P. Rodgers,6825,24.5,0,19.6,0.0,Fort Worth Invitational,2018,,0,0,24.5,19.6,0,0,"Colonial Country Club, Ft. Worth, TX",2018-05-27,,,,,,,,,-,0
Patrick Rodgers,401025253,P. Rodgers,6825,80.5,6,76.2,26.9,The Memorial Tournament pres. by Nationwide,2018,8.0,9,8,95.5,111.1,0,1,"Muirfield Village - Dublin, OH",2018-06-03,T8,-11,1.75,-0.15,-0.35,0.87,0.37,2.11,8,0
Patrick Rodgers,401025255,P. Rodgers,6825,45.0,0,28.3,24.2,U.S. Open,2018,41.0,1,0,46.0,52.5,1,1,"Shinnecock - Southampton, NY",2018-06-17,,,,,,,,,41,0
Patrick Rodgers,401025256,P. Rodgers,6825,74.0,5,68.6,11.4,Travelers Championship,2018,26.0,3,2,82.0,82.0,0,1,"TPC River Highlands - Cromwell, CT",2018-06-24,T26,-8,0.86,-0.14,0.4,0.32,0.57,1.44,26,0
Patrick Rodgers,401025258,P. Rodgers,6825,67.0,9,66.4,5.8,John Deere Classic,2018,43.0,1,0,77.0,72.2,0,1,"TPC Deere Run - Silvis, IL",2018-07-15,T43,-10,0.33,-0.2,-0.22,0.77,0.36,0.69,43,0
Patrick Rodgers,401025260,P. Rodgers,6825,32.5,0,24.5,29.6,RBC Canadian Open,2018,,0,0,32.5,54.1,0,0,"Glen Abbey - Oakville, Ontario, Canada",2018-07-29,CUT,2,1.28,-0.4,-1.52,-1.76,-3.68,-2.4,-,0
Patrick Rodgers,401025264,P. Rodgers,6825,82.0,11,78.4,15.6,Wyndham Championship,2018,24.0,4,3,97.0,97.0,0,1,"Sedgefield - Greensboro, NC",2018-08-29,T24,-12,1.05,-0.06,0.34,0.07,0.35,1.4,24,0
Patrick Rodgers,401025270,P. Rodgers,6825,63.5,3,55.1,5.8,Quicken Loans National,2018,53.0,0,0,66.5,60.9,0,1,"TPC Potomac - Potomac, MD",2018-07-01,T53,E,0.82,-0.41,-0.66,0.13,-0.95,-0.12,53,0
Patrick Rodgers,401056252,P. Rodgers,6825,67.0,0,64.1,10.2,Safeway Open,2019,25.0,4,3,71.0,77.3,0,1,"Silverado - Napa, CA",2018-10-07,T25,-7,0.59,0.06,0.35,0.11,0.51,1.11,25,0
Patrick Rodgers,401056503,P. Rodgers,6825,78.0,0,76.0,24.8,Sanderson Farms Championship,2019,14.0,6,5,84.0,105.8,0,1,"Country Club of Jackson - Jackson, MS",2018-10-28,T14,-12,0.7,0.13,1.06,0.16,1.35,2.05,14,0
Patrick Rodgers,401056504,P. Rodgers,6825,73.0,0,69.5,10.2,Shriners Hospital for Children Open,2019,41.0,1,0,74.0,79.7,0,1,"TPC Summerlin - Las Vegas, NV",2018-11-04,T41,-9,0.23,0.01,0.48,-0.25,0.24,0.47,41,0
Patrick Rodgers,401056505,P. Rodgers,6825,26.0,0,20.7,14.0,Mayakoba Golf Classic,2019,,0,0,26.0,34.7,0,0,"El Camaleon - Playa del Carmen, Mexico",2018-11-11,,,,,,,,,-,0
Patrick Rodgers,401056506,P. Rodgers,6825,94.5,9,92.6,22.4,The RSM Classic,2019,2.0,20,20,123.5,135.0,0,1,"Sea Island - Sea Island, GA",2018-11-18,2,-19,2.94,-0.06,0.71,0.57,1.22,4.16,2,0
Patrick Rodgers,401056512,P. Rodgers,6825,25.5,0,21.1,0.6,Farmers Insurance Open,2019,,0,0,25.5,21.7,0,0,"Torrey Pines - La Jolla, CA",2019-02-27,CUT,2,-1.24,-0.07,-0.28,-0.08,-0.44,-1.68,-,0
Patrick Rodgers,401056513,P. Rodgers,6825,21.0,0,17.9,0.0,Waste Management Phoenix Open,2019,,0,0,21.0,17.9,0,0,"TPC Scottsdale - Scottsdale, AZ",2019-02-03,CUT,3,-0.86,-0.51,-1.6,0.98,-1.14,-2.0,-,0
Patrick Rodgers,401056514,P. Rodgers,6825,39.0,0,30.9,5.8,AT&T Pebble Beach Pro-Am,2019,,0,0,39.0,36.7,0,0,"Spyglass Hill - Pebble Beach, CA",2019-02-11,CUT,3,2.79,2.39,-0.12,0.16,2.42,5.21,-,0
Patrick Rodgers,401056515,P. Rodgers,6825,77.5,3,69.1,30.1,Genesis Open,2019,15.0,6,5,86.5,104.2,0,1,"Riviera - Pacific Palisades, CA",2019-02-14,T15,-6,0.99,0.05,0.44,0.31,0.79,1.78,15,0
Patrick Rodgers,401056520,P. Rodgers,6825,59.0,3,52.0,15.8,The Honda Classic,2019,30.0,3,2,65.0,69.8,0,1,"PGA National - Palm Beach Gardens, FL",2019-03-03,T30,E,0.53,1.17,-1.09,0.34,0.42,0.95,30,0
Patrick Rodgers,401056521,P. Rodgers,6825,64.0,0,54.6,19.6,Arnold Palmer Invitational Pres. by Mastercard,2019,46.0,1,0,65.0,74.2,0,1,"Bay Hill - Orlando, FL",2019-03-10,T46,E,-0.12,-0.13,0.11,0.46,0.44,0.32,46,0
Patrick Rodgers,401056522,P. Rodgers,6825,29.0,0,27.6,0.6,The Players Championship,2019,,0,0,29.0,28.2,0,0,"TPC Sawgrass - Ponte Vedra Beach, FL",2019-03-17,MDF,2,-1.34,1.15,-1.25,0.32,0.22,-1.11,-,0
Patrick Rodgers,401056523,P. Rodgers,6825,24.5,0,17.2,5.6,Valspar Championship,2019,,0,0,24.5,22.8,0,0,"Innisbrook - Palm Harbor, FL",2019-03-24,CUT,6,1.57,-1.32,-0.82,-1.3,-3.45,-1.88,-,0
Patrick Rodgers,401056544,P. Rodgers,6825,31.0,0,25.9,10.2,The Northern Trust,2019,,0,0,31.0,36.1,0,0,"Liberty National - Jersey City, NJ",2019-08-11,CUT,2,0.9,-0.7,-3.19,0.78,-3.11,-2.21,-,0
Patrick Rodgers,401056545,P. Rodgers,6825,36.5,3,35.4,10.8,Wyndham Championship,2019,,0,0,39.5,46.2,0,0,"Sedgefield - Greensboro, NC",2019-08-04,MDF,-1,1.14,-0.08,-2.43,0.01,-2.5,-1.35,-,0
Patrick Rodgers,401056546,P. Rodgers,6825,28.0,0,26.1,5.6,Barbasol Championship,2019,,0,0,28.0,31.7,0,0,"Keene Trace - Nicholasville, KY",2019-07-21,CUT,-1,-0.99,-0.01,-0.92,0.25,-0.68,-1.67,-,0
Patrick Rodgers,401148233,P. Rodgers,6825,71.0,3,64.1,31.0,A Military Tribute at The Greenbrier,2020,47.0,1,0,75.0,95.1,0,1,"Old White Course - White Sulphur Springs, WV",2019-09-15,T47,-5,1.47,-0.2,-1.31,0.44,-1.07,0.4,47,0
Patrick Rodgers,401148234,P. Rodgers,6825,56.5,0,51.7,11.4,Sanderson Farms Championship,2020,61.0,0,0,56.5,63.1,0,1,"Country Club of Jackson - Jackson, MS",2019-09-22,T61,-2,0.48,-0.04,-1.57,0.42,-1.2,-0.71,61,0
Patrick Rodgers,401148235,P. Rodgers,6825,66.5,0,62.2,23.6,Safeway Open,2020,44.0,1,0,67.5,85.8,0,1,"Silverado - Napa, CA",2019-09-29,T44,-5,0.28,-0.29,-0.24,0.64,0.11,0.39,44,0
Patrick Rodgers,401148236,P. Rodgers,6825,29.5,0,24.7,19.6,Shriners Hospital for Children Open,2020,,0,0,29.5,44.3,0,0,"TPC Summerlin - Las Vegas, NV",2019-10-06,CUT,E,-0.17,0.39,-0.59,-1.58,-1.78,-1.95,-,0
Patrick Rodgers,401148237,P. Rodgers,6825,63.0,3,55.6,15.8,Houston Open,2020,51.0,0,0,66.0,71.4,0,1,"Golf Club of Houston - Houston, TX",2019-10-13,T51,-2,0.02,0.0,0.56,-0.21,0.35,0.37,51,0
Patrick Rodgers,401148240,P. Rodgers,6825,30.5,3,26.3,15.2,Bermuda Championship,2020,,0,0,33.5,41.5,0,0,"Port Royal GC - Southampton Parish, Bermuda",2019-11-03,,,,,,,,,-,0
Patrick Rodgers,401148242,P. Rodgers,6825,67.5,0,60.0,44.2,Mayakoba Golf Classic,2020,58.0,0,0,67.5,104.2,0,1,"El Camaleon - Playa del Carmen, Mexico",2019-11-18,,,,,,,,,58,0
Patrick Rodgers,401148243,P. Rodgers,6825,35.5,0,32.6,9.0,The RSM Classic,2020,,0,0,35.5,41.6,0,0,"Sea Island - Sea Island, GA",2019-11-24,CUT,-3,-0.88,-0.7,-1.28,-0.43,-2.41,-3.29,-,0
Patrick Rodgers,401155419,P. Rodgers,6825,73.5,3,67.9,16.0,The American Express,2020,64.0,0,0,76.5,83.9,0,1,"La Quinta CC - La Quinta, CA",2020-01-18,T64,-8,1.76,0.58,-2.15,-0.65,-2.23,-0.47,64,0
Patrick Rodgers,401155420,P. Rodgers,6825,77.0,0,71.9,10.2,Farmers Insurance Open,2020,9.0,8,7,85.0,89.1,0,1,"Torrey Pines - La Jolla, CA",2020-01-25,T9,-9,1.9,0.71,-0.75,0.57,0.52,2.42,9,0
Patrick Rodgers,401155421,P. Rodgers,6825,73.0,9,70.8,17.9,Waste Management Phoenix Open,2020,16.0,5,4,87.0,92.7,0,1,"TPC Scottsdale - Scottsdale, AZ",2020-02-01,T16,-10,0.85,-0.48,-0.17,1.51,0.86,1.72,16,0
Patrick Rodgers,401155422,P. Rodgers,6825,44.5,0,38.1,15.2,AT&T Pebble Beach Pro-Am,2020,,0,0,44.5,53.3,0,0,"Spyglass Hill - Pebble Beach, CA",2020-02-08,CUT,E,1.0,0.27,0.34,-0.65,-0.04,0.96,-,0
Patrick Rodgers,401155423,P. Rodgers,6825,60.5,0,55.5,9.6,The Genesis Invitational,2020,30.0,3,2,63.5,67.1,0,1,"Riviera - Pacific Palisades, CA",2020-02-15,T30,-2,0.3,0.21,-0.39,0.63,0.44,0.74,30,0
Patrick Rodgers,401155425,P. Rodgers,6825,73.0,3,68.3,15.4,Puerto Rico Open,2020,35.0,2,1,78.0,84.7,0,1,"Grand Reserve Country Club - Rio Grande, Puerto Rico",2020-02-22,,,,,,,,,35,0
Patrick Rodgers,401155426,P. Rodgers,6825,57.5,0,50.9,10.6,The Honda Classic,2020,21.0,4,3,61.5,64.5,0,1,"PGA National - Palm Beach Gardens, FL",2020-02-29,T21,1,0.66,0.06,0.86,-0.02,0.91,1.57,21,0
Patrick Rodgers,401155427,P. Rodgers,6825,52.0,0,39.9,1.2,Arnold Palmer Invitational Pres. by Mastercard,2020,24.0,4,3,56.0,44.1,0,1,"Bay Hill - Orlando, FL",2020-03-07,T24,5,0.74,0.11,0.29,0.0,0.41,1.15,24,0
Patrick Rodgers,401155459,P. Rodgers,6825,77.0,0,72.0,24.4,Charles Schwab Challenge,2020,14.0,6,5,83.0,101.4,0,1,"Colonial - Ft. Worth, TX",2020-06-14,T14,-10,1.07,0.17,0.0,0.7,0.87,1.94,14,0
Patrick Rodgers,401155460,P. Rodgers,6825,82.5,3,76.7,20.0,Rocket Mortgage Classic,2020,45.0,1,0,86.5,96.7,0,1,"Detroit Golf Club - Detroit, MI",2020-07-05,T45,-10,1.14,-0.66,-0.11,0.16,-0.61,0.53,45,0
Patrick Rodgers,401155461,P. Rodgers,6825,57.5,3,48.5,34.8,The Memorial Tournament pres. by Nationwide,2020,18.0,5,4,65.5,87.3,0,1,"Muirfield Village - Dublin, OH",2020-07-19,T18,2,1.26,-0.02,-0.2,0.64,0.43,1.68,18,0
Patrick Rodgers,401155466,P. Rodgers,6825,29.5,0,27.1,4.6,Travelers Championship,2020,,0,0,29.5,31.7,0,0,"TPC River Highlands - Cromwell, CT",2020-06-28,CUT,-1,-0.82,-0.22,0.3,-0.05,0.03,-0.79,-,0
Patrick Rodgers,401155472,P. Rodgers,6825,71.5,3,69.7,13.9,3M Open,2020,32.0,2,1,76.5,84.6,0,1,"TPC Twin Cities - Blaine, MN",2020-07-26,T32,-10,0.55,0.01,-0.01,0.5,0.5,1.05,32,0
Patrick Rodgers,401219498,P. Rodgers,6825,33.0,0,31.3,5.2,RBC Heritage,2020,,0,0,33.0,36.5,0,0,"Harbour Town - Hilton Head, SC",2020-06-21,CUT,-3,1.28,-0.33,-0.85,-0.09,-1.27,0.02,-,0
Patrick Rodgers,401223849,P. Rodgers,6825,27.0,0,22.1,5.6,Workday Charity Open,2020,,0,0,27.0,27.7,0,0,"Muirfield Village - Dublin, OH",2020-07-12,CUT,1,-1.44,0.29,0.03,0.8,1.13,-0.31,-,0
Patton Kizzire,2276,P. Kizzire,3980,57.5,0,53.2,9.6,The McGladrey Classic,2015,54.0,0,0,57.5,62.8,0,1,"Sea Island - Sea Island, GA",2014-10-26,,,,,,,,,54,0
Patton Kizzire,2277,P. Kizzire,3980,22.5,3,16.6,11.2,Barbasol Championship,2015,,0,0,25.5,27.8,0,0,"RTJ Trail - Auburn, AL",2015-07-19,CUT,5,-1.84,-1.28,0.35,-0.16,-1.1,-2.94,,0
Patton Kizzire,2483,P. Kizzire,3980,39.5,0,37.5,9.6,CareerBuilder Challenge,2016,42.0,1,0,40.5,47.1,0,0,"PGA West - La Quinta, CA",2016-01-24,,,,,,,,,42,0
Patton Kizzire,2484,P. Kizzire,3980,51.5,0,44.2,19.6,Waste Management Phoenix Open,2016,60.0,0,0,51.5,63.8,0,1,"TPC Scottsdale - Scottsdale, AZ",2016-02-07,T60,3,0.39,-0.62,0.24,-0.79,-1.17,-0.77,60,0
Patton Kizzire,2486,P. Kizzire,3980,71.0,3,60.5,36.0,Farmers Insurance Open,2016,8.0,9,8,83.0,104.5,0,1,"Torrey Pines - La Jolla, CA",2016-02-01,T8,-1,0.23,1.1,0.5,-0.85,0.75,0.98,8,0
Patton Kizzire,2488,P. Kizzire,3980,61.5,0,54.6,18.6,Northern Trust Open,2016,52.0,0,0,61.5,73.2,0,1,"Riviera - Pacific Palisades, CA",2016-02-21,CUT,5,-0.48,-1.03,-0.08,-0.06,-1.18,-1.66,52,0
Patton Kizzire,2489,P. Kizzire,3980,60.5,0,50.7,30.4,The Honda Classic,2016,26.0,3,2,63.5,83.1,0,1,"PGA National - Palm Beach Gardens, FL",2016-02-28,T26,2,1.3,-0.41,-0.34,0.62,-0.13,1.17,26,0
Patton Kizzire,2492,P. Kizzire,3980,44.5,0,27.3,10.6,The Players Championship,2016,76.0,0,0,44.5,37.9,0,1,"TPC Sawgrass - Ponte Vedra Beach, FL",2016-05-15,76,12,-1.19,-1.34,0.02,-0.01,-1.33,-2.51,76,0
Patton Kizzire,2494,P. Kizzire,3980,60.5,0,55.5,24.8,RBC Heritage,2016,14.0,6,5,66.5,85.3,0,1,"Harbour Town - Hilton Head, SC",2016-04-17,T14,-2,0.9,0.77,0.22,0.01,1.0,1.9,14,0
Patton Kizzire,2495,P. Kizzire,3980,67.5,0,63.7,14.8,Wyndham Championship,2016,53.0,0,0,67.5,78.5,0,1,"Sedgefield - Greensboro, NC",2016-08-21,T53,-6,-0.33,-0.1,1.02,-0.32,0.6,0.27,53,0
Patton Kizzire,2496,P. Kizzire,3980,26.5,0,22.6,14.6,Shell Houston Open,2016,,0,0,26.5,37.2,0,0,"Redstone Golf Club, Houston, TX",2016-04-03,CUT,1,-0.68,0.47,0.35,-0.85,-0.04,-0.71,-,0
Patton Kizzire,2498,P. Kizzire,3980,15.5,0,10.8,0.0,Dean & Deluca Invitational,2016,,0,0,15.5,10.8,0,0,"Colonial Country Club, Ft. Worth, TX",2016-05-29,,,,,,,,,-,0
Patton Kizzire,2499,P. Kizzire,3980,72.0,3,66.9,20.4,The Memorial Tournament pres. by Nationwide,2016,38.0,2,1,77.0,88.3,0,1,"Muirfield Village - Dublin, OH",2016-06-05,T38,-7,1.3,-0.44,-0.2,0.14,-0.51,0.79,38,0
Patton Kizzire,2500,P. Kizzire,3980,14.0,3,9.7,0.3,The Barclays,2016,,0,0,17.0,10.0,0,0,"Bethpage - Farmingdale, NY",2016-08-28,,,,,,,,,-,0
Patton Kizzire,2501,P. Kizzire,3980,11.0,0,0.4,10.0,U.S. Open,2016,,0,0,11.0,10.4,1,0,"Oakmont - Oakmont, PA",2016-06-19,,,,,,,,,-,0
Patton Kizzire,2507,P. Kizzire,3980,58.5,3,52.4,21.4,PGA Championship,2016,49.0,1,0,62.5,73.8,1,1,"Baltusrol - Springfield, NJ",2016-07-31,T49,-1,-0.37,0.2,1.75,-0.92,1.03,0.66,49,0
Patton Kizzire,2509,P. Kizzire,3980,69.0,0,55.0,34.6,RBC Canadian Open,2016,70.0,0,0,69.0,89.6,0,1,"Glen Abbey - Oakville, Ontario, Canada",2016-07-24,T70,3,0.78,-0.59,0.17,-0.95,-1.37,-0.58,70,0
Patton Kizzire,2511,P. Kizzire,3980,87.0,9,84.8,17.5,Shriners Hospital for Children Open,2016,2.0,20,20,116.0,122.3,0,1,"TPC Summerlin - Las Vegas, NV",2015-10-25,T2,-15,1.51,0.47,1.7,-0.86,1.31,2.83,2,0
Patton Kizzire,2514,P. Kizzire,3980,51.0,3,44.6,21.2,Valspar Championship,2016,33.0,2,1,56.0,66.8,0,1,"Innisbrook - Palm Harbor, FL",2016-03-13,T33,2,1.45,-0.08,-0.14,-0.28,-0.49,0.95,33,0
Patton Kizzire,2520,P. Kizzire,3980,55.5,0,46.6,5.2,Wells Fargo Championship,2016,24.0,4,3,59.5,54.8,0,1,"Quail Hollow - Charlotte, NC",2016-05-08,T24,-1,1.34,-0.43,0.69,-0.38,-0.11,1.23,24,0
Patton Kizzire,2521,P. Kizzire,3980,19.5,0,12.0,10.0,Deutsche Bank Championship,2016,,0,0,19.5,22.0,0,0,"TPC Boston - Norton, MA",2016-09-05,,,,,,,,,-,0
Patton Kizzire,2522,P. Kizzire,3980,70.0,3,61.4,21.6,OHL Classic at Mayakoba,2016,58.0,0,0,73.0,83.0,0,1,"El Camaleon - Playa del Carmen, Mexico",2015-11-16,,,,,,,,,58,0
Patton Kizzire,2524,P. Kizzire,3980,58.5,0,52.4,21.8,Quicken Loans National,2016,57.0,0,0,58.5,74.2,0,1,"Congressional - Bethesda, MD",2016-06-26,T57,E,0.44,-1.65,1.58,-0.44,-0.51,-0.07,57,0
Patton Kizzire,2528,P. Kizzire,3980,30.0,0,26.7,5.0,The RSM Classic,2016,,0,0,30.0,31.7,0,0,"Sea Island - Sea Island, GA",2015-11-22,CUT,-1,-1.64,0.33,0.95,0.95,2.23,0.6,-,0
Patton Kizzire,2690,P. Kizzire,3980,37.5,6,36.9,6.7,CareerBuilder Challenge,2017,50.0,1,0,44.5,43.6,0,0,"PGA West - La Quinta, CA",2017-01-22,,,,,,,,,50,0
