symbol,name,sector,price,price/earnings,dividend_yield,earnings/share,52_week_low,52_week_high,market_cap,ebitda,price/sales,price/book,sec_filings,combined_text,cluster
MMM,3M,Industrial Conglomerates,168.56,29.939608,0.0185,5.63,139.34,184.9,86930169856.0,6488000000.0,3.45235,29.447939,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MMM,MMM 3M Industrial Conglomerates http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MMM,1
AOS,A. O. Smith,Building Products,60.48,16.846796,0.0238,3.59,54.16,81.87,8219750400.0,783699968.0,2.1603065,4.46281,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,AOS A. O. Smith Building Products http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AOS,1
ABT,Abbott Laboratories,Health Care Equipment,108.33,35.058254,0.0233,3.09,81.97,137.49,188690612224.0,11681000448.0,4.0504584,3.6676033,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ABT,ABT Abbott Laboratories Health Care Equipment http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ABT,1
ABBV,AbbVie,Biotechnology,256.46,72.44633,0.027,3.54,190.75,267.47,453194874880.0,30762999808.0,7.0387177,-76.350105,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ABBV,ABBV AbbVie Biotechnology http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ABBV,1
ACN,Accenture,IT Consulting & Other Services,186.72,14.901836,0.0349,12.53,118.15,291.09,114261827584.0,12943767552.0,1.5630766,3.5824332,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ACN,ACN Accenture IT Consulting & Other Services http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ACN,1
ADBE,Adobe Inc.,Application Software,266.51,15.246569,0.0187,17.48,190.12,370.86,105937731584.0,9729000448.0,4.2042117,9.232342,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ADBE,ADBE Adobe Inc. Application Software http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ADBE,1
AMD,Advanced Micro Devices,Semiconductors,477.57,121.82908,0.0187,3.92,149.22,584.73,779621105664.0,9562000384.0,18.874739,11.594037,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AMD,AMD Advanced Micro Devices Semiconductors http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AMD,0
AES,AES Corporation,Independent Power Producers & Energy Traders,14.79,5.5393257,0.0476,2.67,12.33,17.65,10547602432.0,4070000128.0,0.8079977,2.1341991,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AES,AES AES Corporation Independent Power Producers & Energy Traders http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AES,1
AFL,Aflac,Life & Health Insurance,117.21,12.644012,0.0208,9.27,104.66,130.22,58762448896.0,6064999936.0,3.252114,1.9421062,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AFL,AFL Aflac Life & Health Insurance http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AFL,1
A,Agilent Technologies,Life Sciences Tools & Services,150.86,29.755423,0.0068,5.07,108.35,163.75,42531786752.0,2080000000.0,5.7693686,5.777199,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=A,A Agilent Technologies Life Sciences Tools & Services http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=A,1
APD,Air Products,Industrial Gases,301.27,23.8595715,0.024,-0.21,229.11,314.87,67088470016.0,4652199936.0,5.323552,4.832149,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=APD,APD Air Products Industrial Gases http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=APD,1
ABNB,Airbnb,"Hotels, Resorts & Cruise Lines",181.94,41.53881,0.0187,4.38,110.81,193.453,108943065088.0,2760999936.0,8.278977,13.763522,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ABNB,"ABNB Airbnb Hotels, Resorts & Cruise Lines http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ABNB",1
AKAM,Akamai Technologies,Internet Services & Infrastructure,105.22,38.123188,0.0187,2.76,70.82,165.45,15121861632.0,1079897984.0,3.498136,3.1817358,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AKAM,AKAM Akamai Technologies Internet Services & Infrastructure http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AKAM,1
ALB,Albemarle Corporation,Specialty Chemicals,126.28,467.70367,0.013,0.27,71.25,221.0,14901678080.0,1482468992.0,2.522329,1.8532434,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ALB,ALB Albemarle Corporation Specialty Chemicals http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ALB,1
ARE,Alexandria Real Estate Equities,Office REITs,52.65,23.8595715,0.0547,-6.05,39.41,88.24,9060816896.0,1781940992.0,3.1900613,0.57791734,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ARE,ARE Alexandria Real Estate Equities Office REITs http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ARE,1
ALGN,Align Technology,Health Care Supplies,158.635,27.540796,0.0187,5.76,122.0,200.44,11269406720.0,910062016.0,2.7223866,2.670308,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ALGN,ALGN Align Technology Health Care Supplies http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ALGN,1
ALLE,Allegion,Building Products,157.12,20.619423,0.014,7.62,125.0,183.11,13360978944.0,1049299968.0,3.1155367,6.3082666,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ALLE,ALLE Allegion Building Products http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ALLE,1
LNT,Alliant Energy,Electric Utilities,67.97,21.509493,0.0315,3.16,63.28,78.81,17623580672.0,1828999936.0,3.979133,2.340726,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LNT,LNT Alliant Energy Electric Utilities http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=LNT,1
ALL,Allstate,Property & Casualty Insurance,259.57,5.1976376,0.0166,49.94,188.08,277.22,65634340864.0,17116000256.0,0.93580186,2.0800378,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ALL,ALL Allstate Property & Casualty Insurance http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ALL,1
GOOGL,Alphabet Inc. (Class A),Interactive Media & Services,338.46,16.97392,0.0026,19.94,233.23,408.61,4139343675392.0,173164003328.0,9.28383,6.650031,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GOOGL,GOOGL Alphabet Inc. (Class A) Interactive Media & Services http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GOOGL,3
GOOG,Alphabet Inc. (Class C),Interactive Media & Services,335.31,16.83283,0.0026,19.92,233.38,404.47,4100819517440.0,173164003328.0,9.197426,6.5881405,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GOOG,GOOG Alphabet Inc. (Class C) Interactive Media & Services http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=GOOG,3
MO,Altria,Tobacco,68.88,14.501052,0.0645,4.75,54.7,77.06,115011952640.0,15768000512.0,5.6257067,-43.103878,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MO,MO Altria Tobacco http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=MO,1
AMZN,Amazon,Broadline Retail,258.51,20.797264,0.0187,12.43,196.0,287.2,2788369891328.0,168911994880.0,3.5947423,5.0533667,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AMZN,AMZN Amazon Broadline Retail http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AMZN,3
AMCR,Amcor,Paper & Plastic Packaging Products & Materials,45.15,18.970589,0.0576,2.38,36.25,50.94,20874909696.0,3536000000.0,0.8880673,1.769062,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AMCR,AMCR Amcor Paper & Plastic Packaging Products & Materials http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AMCR,1
AMTM,Amentum,Diversified Support Services,20.06,24.168674,0.0187,0.83,19.8,38.11,4904798720.0,1006000000.0,0.3471195,1.0438675,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AMTM,AMTM Amentum Diversified Support Services http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AMTM,1
AEE,Ameren,Multi-Utilities,106.47,18.777779,0.0282,5.67,96.57,118.32,29475502080.0,3910000128.0,3.5043993,2.1532147,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AEE,AEE Ameren Multi-Utilities http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AEE,1
AEP,American Electric Power,Electric Utilities,124.5,21.614582,0.0305,5.76,105.7,140.58,67777474560.0,9029000192.0,2.97387,2.112712,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AEP,AEP American Electric Power Electric Utilities http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AEP,1
AXP,American Express,Consumer Finance,326.16,19.80328,0.0117,16.47,290.97,387.49,220259057664.0,3452700032.0,3.1060462,6.422369,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AXP,AXP American Express Consumer Finance http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AXP,1
AIG,American International Group,Multi-line Insurance,76.21,13.906934,0.0262,5.48,71.25,87.29,39849689088.0,8145999872.0,1.4903209,0.98480344,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AIG,AIG American International Group Multi-line Insurance http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AIG,1
AMT,American Tower,Telecom Tower REITs,175.85,24.221764,0.0397,7.26,160.06,199.13,81939079168.0,7044400128.0,7.488834,22.02806,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AMT,AMT American Tower Telecom Tower REITs http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AMT,1
AWK,American Water Works,Water Utilities,140.7,24.384748,0.0254,5.77,120.57,145.64,27961167872.0,2912999936.0,5.291667,2.397015,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AWK,AWK American Water Works Water Utilities http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AWK,1
AMP,Ameriprise Financial,Asset Management & Custody Banks,560.56,13.549915,0.0121,41.37,422.37,572.56,49553502208.0,3452700032.0,2.4977822,7.788368,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AMP,AMP Ameriprise Financial Asset Management & Custody Banks http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AMP,0
AME,Ametek,Electrical Components & Equipment,237.72,34.70365,0.0057,6.85,179.24,261.16,54486138880.0,2500681984.0,6.9286203,4.8397737,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AME,AME Ametek Electrical Components & Equipment http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AME,1
AMGN,Amgen,Biotechnology,437.23,27.17402,0.0231,16.09,269.77,447.03,236380536832.0,17268000768.0,6.205028,20.223404,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AMGN,AMGN Amgen Biotechnology http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AMGN,1
APH,Amphenol,Electronic Components,82.78,41.39,0.0121,2.0,55.195,89.26,204132728832.0,9463700480.0,7.0362453,13.173138,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=APH,APH Amphenol Electronic Components http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=APH,1
ADI,Analog Devices,Semiconductors,362.25,43.125004,0.0121,8.4,223.47,445.91,175533834240.0,6922700800.0,12.64494,5.2318783,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ADI,ADI Analog Devices Semiconductors http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ADI,0
ANSS,Ansys,Application Software,140.86,23.8595715,0.0187,5.68,104.475,169.3,40598407168.0,3452700032.0,3.19939425,3.1623663,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ANSS,ANSS Ansys Application Software http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ANSS,1
AON,Aon,Insurance Brokers,323.09,17.82074,0.0102,18.13,304.59,382.34,68535607296.0,5900000256.0,3.899164,7.136326,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AON,AON Aon Insurance Brokers http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AON,1
APA,APA Corporation,Oil & Gas Exploration & Production,42.77,9.023208,0.0234,4.74,21.57,45.66,14984535040.0,5720000000.0,1.7480792,2.1361504,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=APA,APA APA Corporation Oil & Gas Exploration & Production http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=APA,1
AAPL,Apple Inc.,"Technology Hardware, Storage & Peripherals",319.97,36.60984,0.0034,8.74,225.95,344.57,4669700046848.0,167959003136.0,10.003149,43.474186,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AAPL,"AAPL Apple Inc. Technology Hardware, Storage & Peripherals http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AAPL",3
AMAT,Applied Materials,Semiconductor Materials & Equipment,454.71,39.199135,0.0047,11.6,161.75,739.67,360856682496.0,10154999808.0,11.702068,14.081633,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AMAT,AMAT Applied Materials Semiconductor Materials & Equipment http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=AMAT,0
APTV,Aptiv,Automotive Parts & Equipment,47.95,21.696833,0.0187,2.21,44.52,88.93,10147204096.0,3232999936.0,0.4945513,1.1414493,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=APTV,APTV Aptiv Automotive Parts & Equipment http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=APTV,1
ACGL,Arch Capital Group,Property & Casualty Insurance,98.1,7.6760564,0.0187,12.78,82.45,107.09,33452099584.0,5565000192.0,1.7393979,1.4359319,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ACGL,ACGL Arch Capital Group Property & Casualty Insurance http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ACGL,1
ADM,Archer Daniels Midland,Agricultural Products & Services,84.61,23.117485,0.0246,3.66,55.58,88.46,40778342400.0,2995000064.0,0.49669716,1.7300181,http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ADM,ADM Archer Daniels Midland Agricultural Products & Services http://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=ADM,1
