ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal,text,clean_text,Cluster
111103,Manjit Singh,M,23.0,180.0,68.0,India,IND,2012 Summer,2012,Summer,London,Rowing,Rowing Men's Lightweight Double Sculls,,Manjit Singh M India IND 2012 Summer Summer London Rowing Rowing Men's Lightweight Double Sculls ,manjit singh india ind summer summer london rowing rowing mens lightweight double sculls,0
111104,Manpreet Singh,M,20.0,172.0,69.0,India,IND,2012 Summer,2012,Summer,London,Hockey,Hockey Men's Hockey,,Manpreet Singh M India IND 2012 Summer Summer London Hockey Hockey Men's Hockey ,manpreet singh india ind summer summer london hockey hockey mens hockey,2
111104,Manpreet Singh,M,24.0,172.0,69.0,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,,Manpreet Singh M India IND 2016 Summer Summer Rio de Janeiro Hockey Hockey Men's Hockey ,manpreet singh india ind summer summer rio de janeiro hockey hockey mens hockey,2
111105,Mansher Singh,M,18.0,173.0,76.0,India,IND,1984 Summer,1984,Summer,Los Angeles,Shooting,Shooting Mixed Trap,,Mansher Singh M India IND 1984 Summer Summer Los Angeles Shooting Shooting Mixed Trap ,mansher singh india ind summer summer los angeles shooting shooting mixed trap,0
111105,Mansher Singh,M,30.0,173.0,76.0,India,IND,1996 Summer,1996,Summer,Atlanta,Shooting,Shooting Men's Trap,,Mansher Singh M India IND 1996 Summer Summer Atlanta Shooting Shooting Men's Trap ,mansher singh india ind summer summer atlanta shooting shooting mens trap,0
111105,Mansher Singh,M,38.0,173.0,76.0,India,IND,2004 Summer,2004,Summer,Athina,Shooting,Shooting Men's Trap,,Mansher Singh M India IND 2004 Summer Summer Athina Shooting Shooting Men's Trap ,mansher singh india ind summer summer athina shooting shooting mens trap,0
111105,Mansher Singh,M,42.0,173.0,76.0,India,IND,2008 Summer,2008,Summer,Beijing,Shooting,Shooting Men's Trap,,Mansher Singh M India IND 2008 Summer Summer Beijing Shooting Shooting Men's Trap ,mansher singh india ind summer summer beijing shooting shooting mens trap,0
111107,Mehnga Singh Sidhu,M,29.0,,,India,IND,1952 Summer,1952,Summer,Helsinki,Athletics,Athletics Men's High Jump,,Mehnga Singh Sidhu M India IND 1952 Summer Summer Helsinki Athletics Athletics Men's High Jump ,mehnga singh sidhu india ind summer summer helsinki athletics athletics mens high jump,1
111108,Milkha Singh,M,21.0,172.0,66.0,India,IND,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 200 metres,,Milkha Singh M India IND 1956 Summer Summer Melbourne Athletics Athletics Men's 200 metres ,milkha singh india ind summer summer melbourne athletics athletics mens metres,1
111108,Milkha Singh,M,21.0,172.0,66.0,India,IND,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's 400 metres,,Milkha Singh M India IND 1956 Summer Summer Melbourne Athletics Athletics Men's 400 metres ,milkha singh india ind summer summer melbourne athletics athletics mens metres,1
111108,Milkha Singh,M,24.0,172.0,66.0,India,IND,1960 Summer,1960,Summer,Roma,Athletics,Athletics Men's 400 metres,,Milkha Singh M India IND 1960 Summer Summer Roma Athletics Athletics Men's 400 metres ,milkha singh india ind summer summer roma athletics athletics mens metres,1
111108,Milkha Singh,M,28.0,172.0,66.0,India,IND,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's 4 x 400 metres Relay,,Milkha Singh M India IND 1964 Summer Summer Tokyo Athletics Athletics Men's 4 x 400 metres Relay ,milkha singh india ind summer summer tokyo athletics athletics mens x metres relay,1
111109,Mohinder Singh,M,23.0,171.0,62.0,India,IND,1976 Summer,1976,Summer,Montreal,Hockey,Hockey Men's Hockey,,Mohinder Singh M India IND 1976 Summer Summer Montreal Hockey Hockey Men's Hockey ,mohinder singh india ind summer summer montreal hockey hockey mens hockey,2
111110,Mohinder Singh Gill,M,22.0,,,India,IND,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's Triple Jump,,Mohinder Singh Gill M India IND 1956 Summer Summer Melbourne Athletics Athletics Men's Triple Jump ,mohinder singh gill india ind summer summer melbourne athletics athletics mens triple jump,1
111111,Mohinder Pal Singh,M,25.0,178.0,78.0,India,IND,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Men's Hockey,,Mohinder Pal Singh M India IND 1988 Summer Summer Seoul Hockey Hockey Men's Hockey ,mohinder pal singh india ind summer summer seoul hockey hockey mens hockey,2
111112,Mukhbain Singh,M,27.0,173.0,70.0,India,IND,1972 Summer,1972,Summer,Munich,Hockey,Hockey Men's Hockey,Bronze,Mukhbain Singh M India IND 1972 Summer Summer Munich Hockey Hockey Men's Hockey Bronze,mukhbain singh india ind summer summer munich hockey hockey mens hockey bronze,2
111113,Mukhtiar Singh,M,25.0,171.0,82.0,India,IND,1968 Summer,1968,Summer,Mexico City,Wrestling,"Wrestling Men's Welterweight, Freestyle",,"Mukhtiar Singh M India IND 1968 Summer Summer Mexico City Wrestling Wrestling Men's Welterweight, Freestyle ",mukhtiar singh india ind summer summer mexico city wrestling wrestling mens welterweight freestyle,0
111113,Mukhtiar Singh,M,29.0,171.0,82.0,India,IND,1972 Summer,1972,Summer,Munich,Wrestling,"Wrestling Men's Welterweight, Freestyle",,"Mukhtiar Singh M India IND 1972 Summer Summer Munich Wrestling Wrestling Men's Welterweight, Freestyle ",mukhtiar singh india ind summer summer munich wrestling wrestling mens welterweight freestyle,0
111114,Narinder Singh Kodan,M,23.0,,,India,IND,1992 Summer,1992,Summer,Barcelona,Judo,Judo Men's Extra-Lightweight,,Narinder Singh Kodan M India IND 1992 Summer Summer Barcelona Judo Judo Men's Extra-Lightweight ,narinder singh kodan india ind summer summer barcelona judo judo mens extralightweight,0
111114,Narinder Singh Kodan,M,27.0,,,India,IND,1996 Summer,1996,Summer,Atlanta,Judo,Judo Men's Extra-Lightweight,,Narinder Singh Kodan M India IND 1996 Summer Summer Atlanta Judo Judo Men's Extra-Lightweight ,narinder singh kodan india ind summer summer atlanta judo judo mens extralightweight,0
111115,Neel Kamal Singh,M,21.0,171.0,61.0,India,IND,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Men's Hockey,,Neel Kamal Singh M India IND 1984 Summer Summer Los Angeles Hockey Hockey Men's Hockey ,neel kamal singh india ind summer summer los angeles hockey hockey mens hockey,2
111116,Pala Singh,M,,,,India,IND,1924 Summer,1924,Summer,Paris,Athletics,"Athletics Men's 1,500 metres",,"Pala Singh M India IND 1924 Summer Summer Paris Athletics Athletics Men's 1,500 metres ",pala singh india ind summer summer paris athletics athletics mens metres,1
111116,Pala Singh,M,,,,India,IND,1924 Summer,1924,Summer,Paris,Athletics,"Athletics Men's 5,000 metres",,"Pala Singh M India IND 1924 Summer Summer Paris Athletics Athletics Men's 5,000 metres ",pala singh india ind summer summer paris athletics athletics mens metres,1
111116,Pala Singh,M,,,,India,IND,1924 Summer,1924,Summer,Paris,Athletics,"Athletics Men's 10,000 metres",,"Pala Singh M India IND 1924 Summer Summer Paris Athletics Athletics Men's 10,000 metres ",pala singh india ind summer summer paris athletics athletics mens metres,1
111117,Paramjit Singh,M,27.0,187.0,70.0,India,IND,1980 Summer,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,,Paramjit Singh M India IND 1980 Summer Summer Moskva Basketball Basketball Men's Basketball ,paramjit singh india ind summer summer moskva basketball basketball mens basketball,0
111118,Paramjit Singh,M,29.0,187.0,73.0,India,IND,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 400 metres,,Paramjit Singh M India IND 2000 Summer Summer Sydney Athletics Athletics Men's 400 metres ,paramjit singh india ind summer summer sydney athletics athletics mens metres,1
111118,Paramjit Singh,M,29.0,187.0,73.0,India,IND,2000 Summer,2000,Summer,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,,Paramjit Singh M India IND 2000 Summer Summer Sydney Athletics Athletics Men's 4 x 400 metres Relay ,paramjit singh india ind summer summer sydney athletics athletics mens x metres relay,1
111119,Pargat Singh Powar,M,23.0,170.0,68.0,India,IND,1988 Summer,1988,Summer,Seoul,Hockey,Hockey Men's Hockey,,Pargat Singh Powar M India IND 1988 Summer Summer Seoul Hockey Hockey Men's Hockey ,pargat singh powar india ind summer summer seoul hockey hockey mens hockey,2
111119,Pargat Singh Powar,M,27.0,170.0,68.0,India,IND,1992 Summer,1992,Summer,Barcelona,Hockey,Hockey Men's Hockey,,Pargat Singh Powar M India IND 1992 Summer Summer Barcelona Hockey Hockey Men's Hockey ,pargat singh powar india ind summer summer barcelona hockey hockey mens hockey,2
111119,Pargat Singh Powar,M,31.0,170.0,68.0,India,IND,1996 Summer,1996,Summer,Atlanta,Hockey,Hockey Men's Hockey,,Pargat Singh Powar M India IND 1996 Summer Summer Atlanta Hockey Hockey Men's Hockey ,pargat singh powar india ind summer summer atlanta hockey hockey mens hockey,2
111120,Prabhjot Singh,M,23.0,177.0,70.0,India,IND,2004 Summer,2004,Summer,Athina,Hockey,Hockey Men's Hockey,,Prabhjot Singh M India IND 2004 Summer Summer Athina Hockey Hockey Men's Hockey ,prabhjot singh india ind summer summer athina hockey hockey mens hockey,2
111121,Pramdiph Singh,M,27.0,186.0,73.0,India,IND,1980 Summer,1980,Summer,Moskva,Basketball,Basketball Men's Basketball,,Pramdiph Singh M India IND 1980 Summer Summer Moskva Basketball Basketball Men's Basketball ,pramdiph singh india ind summer summer moskva basketball basketball mens basketball,0
111122,Pritam Singh,M,,,,India,IND,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Individual All-Around,,Pritam Singh M India IND 1956 Summer Summer Melbourne Gymnastics Gymnastics Men's Individual All-Around ,pritam singh india ind summer summer melbourne gymnastics gymnastics mens individual allaround,0
111122,Pritam Singh,M,,,,India,IND,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Floor Exercise,,Pritam Singh M India IND 1956 Summer Summer Melbourne Gymnastics Gymnastics Men's Floor Exercise ,pritam singh india ind summer summer melbourne gymnastics gymnastics mens floor exercise,0
111122,Pritam Singh,M,,,,India,IND,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Horse Vault,,Pritam Singh M India IND 1956 Summer Summer Melbourne Gymnastics Gymnastics Men's Horse Vault ,pritam singh india ind summer summer melbourne gymnastics gymnastics mens horse vault,0
111122,Pritam Singh,M,,,,India,IND,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Parallel Bars,,Pritam Singh M India IND 1956 Summer Summer Melbourne Gymnastics Gymnastics Men's Parallel Bars ,pritam singh india ind summer summer melbourne gymnastics gymnastics mens parallel bars,0
111122,Pritam Singh,M,,,,India,IND,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Horizontal Bar,,Pritam Singh M India IND 1956 Summer Summer Melbourne Gymnastics Gymnastics Men's Horizontal Bar ,pritam singh india ind summer summer melbourne gymnastics gymnastics mens horizontal bar,0
111122,Pritam Singh,M,,,,India,IND,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Rings,,Pritam Singh M India IND 1956 Summer Summer Melbourne Gymnastics Gymnastics Men's Rings ,pritam singh india ind summer summer melbourne gymnastics gymnastics mens rings,0
111122,Pritam Singh,M,,,,India,IND,1956 Summer,1956,Summer,Melbourne,Gymnastics,Gymnastics Men's Pommelled Horse,,Pritam Singh M India IND 1956 Summer Summer Melbourne Gymnastics Gymnastics Men's Pommelled Horse ,pritam singh india ind summer summer melbourne gymnastics gymnastics mens pommelled horse,0
111123,Prithipal Singh,M,28.0,175.0,71.0,India,IND,1960 Summer,1960,Summer,Roma,Hockey,Hockey Men's Hockey,Silver,Prithipal Singh M India IND 1960 Summer Summer Roma Hockey Hockey Men's Hockey Silver,prithipal singh india ind summer summer roma hockey hockey mens hockey silver,2
111123,Prithipal Singh,M,32.0,175.0,71.0,India,IND,1964 Summer,1964,Summer,Tokyo,Hockey,Hockey Men's Hockey,Gold,Prithipal Singh M India IND 1964 Summer Summer Tokyo Hockey Hockey Men's Hockey Gold,prithipal singh india ind summer summer tokyo hockey hockey mens hockey gold,2
111123,Prithipal Singh,M,36.0,175.0,71.0,India,IND,1968 Summer,1968,Summer,Mexico City,Hockey,Hockey Men's Hockey,Bronze,Prithipal Singh M India IND 1968 Summer Summer Mexico City Hockey Hockey Men's Hockey Bronze,prithipal singh india ind summer summer mexico city hockey hockey mens hockey bronze,2
111124,Rahul Singh,M,21.0,,,India,IND,1996 Summer,1996,Summer,Atlanta,Hockey,Hockey Men's Hockey,,Rahul Singh M India IND 1996 Summer Summer Atlanta Hockey Hockey Men's Hockey ,rahul singh india ind summer summer atlanta hockey hockey mens hockey,2
111125,Rajinder Singh,M,22.0,175.0,67.0,India,IND,1980 Summer,1980,Summer,Moskva,Hockey,Hockey Men's Hockey,Gold,Rajinder Singh M India IND 1980 Summer Summer Moskva Hockey Hockey Men's Hockey Gold,rajinder singh india ind summer summer moskva hockey hockey mens hockey gold,2
111126,Rajinder Singh,M,25.0,175.0,74.0,India,IND,1980 Summer,1980,Summer,Moskva,Wrestling,"Wrestling Men's Welterweight, Freestyle",,"Rajinder Singh M India IND 1980 Summer Summer Moskva Wrestling Wrestling Men's Welterweight, Freestyle ",rajinder singh india ind summer summer moskva wrestling wrestling mens welterweight freestyle,0
111126,Rajinder Singh,M,29.0,175.0,74.0,India,IND,1984 Summer,1984,Summer,Los Angeles,Wrestling,"Wrestling Men's Welterweight, Freestyle",,"Rajinder Singh M India IND 1984 Summer Summer Los Angeles Wrestling Wrestling Men's Welterweight, Freestyle ",rajinder singh india ind summer summer los angeles wrestling wrestling mens welterweight freestyle,0
111127,Rajinder Singh,M,25.0,,,India,IND,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Men's Hockey,,Rajinder Singh M India IND 1984 Summer Summer Los Angeles Hockey Hockey Men's Hockey ,rajinder singh india ind summer summer los angeles hockey hockey mens hockey,2
111128,Ramandeep Singh,M,23.0,179.0,70.0,India,IND,2016 Summer,2016,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,,Ramandeep Singh M India IND 2016 Summer Summer Rio de Janeiro Hockey Hockey Men's Hockey ,ramandeep singh india ind summer summer rio de janeiro hockey hockey mens hockey,2
111129,Randhir Singh Ji,M,21.0,178.0,68.0,India,IND,1968 Summer,1968,Summer,Mexico City,Shooting,Shooting Mixed Trap,,Randhir Singh Ji M India IND 1968 Summer Summer Mexico City Shooting Shooting Mixed Trap ,randhir singh ji india ind summer summer mexico city shooting shooting mixed trap,0
111129,Randhir Singh Ji,M,25.0,178.0,68.0,India,IND,1972 Summer,1972,Summer,Munich,Shooting,Shooting Mixed Trap,,Randhir Singh Ji M India IND 1972 Summer Summer Munich Shooting Shooting Mixed Trap ,randhir singh ji india ind summer summer munich shooting shooting mixed trap,0
111129,Randhir Singh Ji,M,29.0,178.0,68.0,India,IND,1976 Summer,1976,Summer,Montreal,Shooting,Shooting Mixed Trap,,Randhir Singh Ji M India IND 1976 Summer Summer Montreal Shooting Shooting Mixed Trap ,randhir singh ji india ind summer summer montreal shooting shooting mixed trap,0
111129,Randhir Singh Ji,M,33.0,178.0,68.0,India,IND,1980 Summer,1980,Summer,Moskva,Shooting,Shooting Mixed Trap,,Randhir Singh Ji M India IND 1980 Summer Summer Moskva Shooting Shooting Mixed Trap ,randhir singh ji india ind summer summer moskva shooting shooting mixed trap,0
111129,Randhir Singh Ji,M,37.0,178.0,68.0,India,IND,1984 Summer,1984,Summer,Los Angeles,Shooting,Shooting Mixed Trap,,Randhir Singh Ji M India IND 1984 Summer Summer Los Angeles Shooting Shooting Mixed Trap ,randhir singh ji india ind summer summer los angeles shooting shooting mixed trap,0
111130,Ranjit Singh,M,22.0,168.0,63.0,India,IND,1980 Summer,1980,Summer,Moskva,Athletics,Athletics Men's 20 kilometres Walk,,Ranjit Singh M India IND 1980 Summer Summer Moskva Athletics Athletics Men's 20 kilometres Walk ,ranjit singh india ind summer summer moskva athletics athletics mens kilometres walk,1
111131,Ravinder Pal Singh,M,19.0,168.0,63.0,India,IND,1980 Summer,1980,Summer,Moskva,Hockey,Hockey Men's Hockey,Gold,Ravinder Pal Singh M India IND 1980 Summer Summer Moskva Hockey Hockey Men's Hockey Gold,ravinder pal singh india ind summer summer moskva hockey hockey mens hockey gold,2
111131,Ravinder Pal Singh,M,23.0,168.0,63.0,India,IND,1984 Summer,1984,Summer,Los Angeles,Hockey,Hockey Men's Hockey,,Ravinder Pal Singh M India IND 1984 Summer Summer Los Angeles Hockey Hockey Men's Hockey ,ravinder pal singh india ind summer summer los angeles hockey hockey mens hockey,2
111132,Rohtas Dahiya Singh,M,24.0,168.0,57.0,India,IND,1984 Summer,1984,Summer,Los Angeles,Wrestling,"Wrestling Men's Bantamweight, Freestyle",,"Rohtas Dahiya Singh M India IND 1984 Summer Summer Los Angeles Wrestling Wrestling Men's Bantamweight, Freestyle ",rohtas dahiya singh india ind summer summer los angeles wrestling wrestling mens bantamweight freestyle,0
111133,Roop Singh Bais,M,21.0,170.0,,India,IND,1932 Summer,1932,Summer,Los Angeles,Hockey,Hockey Men's Hockey,Gold,Roop Singh Bais M India IND 1932 Summer Summer Los Angeles Hockey Hockey Men's Hockey Gold,roop singh bais india ind summer summer los angeles hockey hockey mens hockey gold,2
111133,Roop Singh Bais,M,25.0,170.0,,India,IND,1936 Summer,1936,Summer,Berlin,Hockey,Hockey Men's Hockey,Gold,Roop Singh Bais M India IND 1936 Summer Summer Berlin Hockey Hockey Men's Hockey Gold,roop singh bais india ind summer summer berlin hockey hockey mens hockey gold,2
